MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
2887,2858.9784,89.3611,0.1983,2.3294,82.5471,0.1234,0.1996,2
2887.1,2859.0782,89.5056,0.1939,2.3326,82.2357,0.1231,0.1966,2
2887.2,2859.1781,88.4918,0.1877,2.3343,81.7542,0.11,0.1946,2
2887.3,2859.278,86.77,0.1821,2.3381,81.2058,0.1031,0.1907,2
2887.4,2859.3778,85.124,0.1769,2.3473,80.7454,0.099,0.1862,2
2887.5,2859.4777,83.9805,0.1706,2.3619,80.3627,0.1199,0.1734,2
2887.6,2859.5775,83.5791,0.1639,2.3789,80.2212,0.1346,0.1612,2
2887.7,2859.6774,83.8277,0.1582,2.3912,80.1825,0.1347,0.1551,2
2887.8,2859.7773,84.6827,0.1553,2.3939,80.2492,0.1396,0.1518,2
2887.9,2859.8771,86.2161,0.1564,2.3853,80.4424,0.1153,0.1596,2
2888,2859.977,87.9774,0.1617,2.368,80.6827,0.1016,0.1681,2
2888.1,2860.0768,89.1847,0.1688,2.3489,80.9742,0.069,0.1846,2
2888.2,2860.1767,89.1069,0.1756,2.3325,81.3553,0.0462,0.1984,2
2888.3,2860.2766,88.1374,0.1801,2.3233,81.7728,0.0481,0.2029,2
2888.4,2860.3764,87.2951,0.1823,2.3209,82.2309,0.0469,0.2056,2
2888.5,2860.4763,87.3176,0.1831,2.3242,82.6712,0.0616,0.2022,2
2888.6,2860.5762,88.1055,0.1833,2.3309,83.0637,0.0738,0.1989,2
2888.7,2860.676,88.7593,0.1832,2.3373,83.3697,0.0924,0.1937,2
2888.8,2860.7759,88.5713,0.1835,2.3412,83.5237,0.106,0.19,2
2888.9,2860.8757,87.6362,0.1852,2.3414,83.598,0.1108,0.1904,2
2889,2860.9756,86.9478,0.1878,2.3383,83.5622,0.1144,0.1919,2
2889.1,2861.0755,87.357,0.1909,2.3331,83.4647,0.1091,0.1966,2
2889.2,2861.1753,88.9194,0.1949,2.3265,83.3519,0.1048,0.2022,2
2889.3,2861.2752,90.3339,0.1985,2.3204,83.2456,0.1054,0.2053,2
2889.4,2861.375,90.5693,0.2001,2.3165,83.1955,0.1016,0.2089,2
2889.5,2861.4749,89.0056,0.2001,2.3166,83.1842,0.105,0.2079,2
2889.6,2861.5748,86.5787,0.2004,2.3224,83.2433,0.1176,0.2049,2
2889.7,2861.6746,84.5824,0.2022,2.3329,83.3342,0.1515,0.1961,2
2889.8,2861.7745,84.5508,0.2056,2.3464,83.4406,0.2029,0.1842,2
2889.9,2861.8743,86.8023,0.2083,2.3593,83.5464,0.234,0.1777,2
2890,2861.9742,90.5715,0.2097,2.3684,83.6513,0.269,0.1694,2
2890.1,2862.0741,94.7901,0.2131,2.3728,83.7578,0.299,0.1653,2
2890.2,2862.1739,98.0688,0.2198,2.3723,83.8876,0.3167,0.1654,2
2890.3,2862.2738,99.6783,0.2254,2.3686,84.0377,0.3281,0.1678,2
2890.4,2862.3737,99.2921,0.2277,2.3617,84.2025,0.2771,0.1788,2
2890.5,2862.4735,96.9309,0.2266,2.3506,84.3719,0.2289,0.1904,2
2890.6,2862.5734,93.3837,0.2233,2.3369,84.528,0.2058,0.1962,2
2890.7,2862.6732,89.3937,0.2191,2.3233,84.6716,0.1827,0.2045,2
2890.8,2862.7731,85.8961,0.2146,2.3128,84.8108,0.1407,0.2128,2
2890.9,2862.873,83.2891,0.2111,2.3067,84.9636,0.1188,0.2158,2
2891,2862.9728,81.6375,0.2096,2.3033,85.131,0.1046,0.2188,2
2891.1,2863.0727,80.9579,0.2102,2.3009,85.294,0.0979,0.2207,2
2891.2,2863.1725,80.9654,0.2116,2.2979,85.4126,0.0974,0.222,2
2891.3,2863.2724,81.3193,0.2128,2.2947,85.4752,0.0931,0.2246,2
2891.4,2863.3723,81.6354,0.2143,2.2922,85.3861,0.0924,0.2266,2
2891.5,2863.4721,81.8891,0.2167,2.2924,85.2311,0.1014,0.2264,2
2891.6,2863.572,82.2323,0.219,2.2956,84.9948,0.1136,0.224,2
2891.7,2863.6718,82.673,0.2193,2.3017,84.7244,0.1321,0.2185,2
2891.8,2863.7717,83.0235,0.216,2.3095,84.4524,0.1302,0.2147,2
2891.9,2863.8716,83.3859,0.2106,2.3163,84.1905,0.1328,0.2091,2
2892,2863.9714,83.9859,0.2056,2.3198,83.917,0.1276,0.2058,2
2892.1,2864.0713,84.7132,0.2027,2.3191,83.6253,0.1165,0.2072,2
2892.2,2864.1712,85.0269,0.2018,2.3154,83.2957,0.1078,0.2093,2
2892.3,2864.271,84.5628,0.2022,2.3106,82.9543,0.0945,0.214,2
2892.4,2864.3709,83.6417,0.2035,2.3062,82.6343,0.0885,0.2175,2
2892.5,2864.4707,83.2535,0.2053,2.3035,82.3849,0.0889,0.2188,2
2892.6,2864.5706,83.7108,0.2067,2.3042,82.257,0.0946,0.2182,2
2892.7,2864.6705,84.5833,0.2068,2.3102,82.2037,0.1109,0.212,2
2892.8,2864.7703,85.0801,0.2052,2.3217,82.2618,0.1213,0.2064,2
2892.9,2864.8702,85.0012,0.2028,2.3344,82.3543,0.1384,0.1969,2
2893,2864.97,84.6215,0.2004,2.3438,82.463,0.1565,0.1897,2
2893.1,2865.0699,84.2512,0.1994,2.3457,82.568,0.1654,0.1878,2
2893.2,2865.1698,83.9113,0.2002,2.3423,82.6964,0.1704,0.1887,2
2893.3,2865.2696,83.7465,0.2029,2.3367,82.852,0.1591,0.1935,2
2893.4,2865.3695,84.0858,0.206,2.332,83.1132,0.162,0.196,2
2893.5,2865.4694,84.9461,0.2086,2.3285,83.4414,0.1613,0.199,2
2893.6,2865.5692,85.9641,0.211,2.3253,83.8198,0.1592,0.2023,2
2893.7,2865.6691,86.5303,0.2137,2.3211,84.2019,0.1567,0.2058,2
2893.8,2865.7689,86.4061,0.2166,2.3161,84.5258,0.1585,0.2082,2
2893.9,2865.8688,85.8557,0.2195,2.3115,84.7948,0.1421,0.214,2
2894,2865.9687,85.3323,0.2228,2.3087,84.9291,0.1336,0.2176,2
2894.1,2866.0685,84.8895,0.2254,2.3091,85.037,0.1405,0.2174,2
2894.2,2866.1684,84.149,0.2244,2.3134,85.117,0.1722,0.2116,2
2894.3,2866.2682,82.9197,0.2192,2.3211,85.2152,0.1896,0.2033,2
2894.4,2866.3681,81.7376,0.2133,2.33,85.3026,0.1874,0.1989,2
2894.5,2866.468,81.293,0.2094,2.3363,85.3753,0.1891,0.1933,2
2894.6,2866.5678,82.0813,0.2075,2.3375,85.3245,0.1964,0.1913,2
2894.7,2866.6677,83.6208,0.2067,2.3317,85.1909,0.1783,0.1946,2
2894.8,2866.7675,84.8822,0.2059,2.3223,84.9443,0.1565,0.2012,2
2894.9,2866.8674,84.9122,0.2051,2.3125,84.5954,0.1465,0.2075,2
2895,2866.9673,83.7219,0.205,2.3057,84.2313,0.1438,0.2096,2
2895.1,2867.0671,82.2101,0.205,2.303,83.8738,0.138,0.212,2
2895.2,2867.167,81.2917,0.2039,2.304,83.5913,0.1277,0.2118,2
2895.3,2867.2669,81.7099,0.2008,2.3076,83.348,0.122,0.2095,2
2895.4,2867.3667,83.068,0.1962,2.3118,83.1575,0.1222,0.2065,2
2895.5,2867.4666,84.6409,0.1914,2.3158,82.9861,0.134,0.201,2
2895.6,2867.5664,85.7714,0.1881,2.3188,82.8288,0.1539,0.1958,2
2895.7,2867.6663,86.323,0.1869,2.3202,82.6943,0.1658,0.1932,2
2895.8,2867.7662,86.2603,0.1868,2.3198,82.6151,0.1805,0.1913,2
2895.9,2867.866,85.8187,0.1863,2.3177,82.5842,0.1871,0.1914,2
2896,2867.9659,85.4557,0.1845,2.3147,82.662,0.1918,0.1911,2
2896.1,2868.0657,85.3595,0.1825,2.3123,82.8435,0.206,0.1902,2
2896.2,2868.1656,85.6486,0.1825,2.3116,83.09,0.2228,0.1886,2
2896.3,2868.2655,86.3399,0.1867,2.3135,83.42,0.2277,0.1892,2
2896.4,2868.3653,87.202,0.1931,2.3167,83.7557,0.2268,0.1904,2
2896.5,2868.4652,88.0225,0.2003,2.3197,84.0938,0.2165,0.193,2
2896.6,2868.565,88.8494,0.2076,2.3205,84.3984,0.2102,0.1965,2
2896.7,2868.6649,89.6489,0.2146,2.3186,84.675,0.201,0.2011,2
2896.8,2868.7648,90.2144,0.2203,2.3147,84.9317,0.1874,0.2073,2
2896.9,2868.8646,90.1221,0.2227,2.3102,85.1616,0.1747,0.2118,2
2897,2868.9645,89.1454,0.2223,2.3067,85.3826,0.169,0.2138,2
2897.1,2869.0644,87.2962,0.2214,2.3049,85.5951,0.1704,0.2142,2
2897.2,2869.1642,85.1102,0.2203,2.3048,85.7563,0.1861,0.2116,2
2897.3,2869.2641,83.4083,0.2182,2.3061,85.8758,0.1985,0.2088,2
2897.4,2869.3639,82.4373,0.2154,2.3081,85.9498,0.2148,0.2048,2
2897.5,2869.4638,82.2408,0.2126,2.3102,85.9495,0.2152,0.2026,2
2897.6,2869.5637,82.7575,0.2101,2.3113,85.9324,0.2084,0.2021,2
2897.7,2869.6635,83.942,0.2082,2.3111,85.8983,0.1919,0.2032,2
2897.8,2869.7634,85.3817,0.207,2.3097,85.9014,0.1769,0.2051,2
2897.9,2869.8632,86.3071,0.2059,2.3078,85.9444,0.1732,0.2054,2
2898,2869.9631,86.4382,0.2032,2.3062,86.0459,0.1726,0.2052,2
2898.1,2870.063,85.962,0.1997,2.3046,86.2027,0.1736,0.2046,2
2898.2,2870.1628,85.3268,0.197,2.3019,86.3612,0.1718,0.2045,2
2898.3,2870.2627,84.6606,0.1953,2.2971,86.5051,0.1632,0.2067,2
2898.4,2870.3626,83.6944,0.1937,2.2906,86.5918,0.141,0.2123,2
2898.5,2870.4624,82.1919,0.1922,2.2835,86.6577,0.118,0.2179,2
2898.6,2870.5623,80.6619,0.1919,2.2775,86.7046,0.1059,0.221,2
2898.7,2870.6621,79.8682,0.1929,2.2734,86.7687,0.0956,0.225,2
2898.8,2870.762,80.3465,0.1952,2.2713,86.8111,0.0999,0.226,2
2898.9,2870.8619,81.4106,0.197,2.2719,86.7663,0.1058,0.2256,2
2899,2870.9617,82.3448,0.1963,2.2756,86.4341,0.1155,0.2219,2
2899.1,2871.0616,82.3714,0.1927,2.2843,85.8815,0.1235,0.2145,2
2899.2,2871.1614,81.5845,0.1885,2.3022,84.8964,0.0544,0.2162,2
2899.3,2871.2613,80.6128,0.1844,2.3316,83.6796,0.0695,0.1981,2
2899.4,2871.3612,80.4432,0.1762,2.3745,82.3716,0.1727,0.1592,2
2899.5,2871.461,81.826,0.1638,2.4314,81.1071,0.2194,0.132,2
2899.6,2871.5609,84.7299,0.1515,2.4918,80.0515,0.2732,0.0921,5
2899.7,2871.6607,88.7008,0.1423,2.5435,79.1525,0.3255,0.0551,5
2899.8,2871.7606,92.8339,0.1374,2.5729,78.5072,0.3534,0.0416,5
2899.9,2871.8605,96.7061,0.1367,2.5797,77.9265,0.4012,0.0297,5
2900,2871.9603,100.38,0.1399,2.5724,77.3982,0.4579,0.0272,5
2900.1,2872.0602,103.8778,0.1463,2.5597,77.0086,0.4933,0.0319,5
2900.2,2872.1601,107.0432,0.1543,2.548,76.82,0.5078,0.0366,5
2900.3,2872.2599,109.427,0.1624,2.5383,76.8147,0.5209,0.0434,5
2900.4,2872.3598,110.669,0.1698,2.5298,77.3369,0.5218,0.0491,5
2900.5,2872.4596,111.4365,0.1747,2.5224,78.0367,0.5191,0.0531,5
2900.6,2872.5595,112.0463,0.1763,2.5166,78.9332,0.5111,0.0581,5
2900.7,2872.6594,112.201,0.175,2.5125,79.7957,0.5026,0.0615,5
2900.8,2872.7592,111.4567,0.1725,2.5092,80.5047,0.4988,0.0625,5
2900.9,2872.8591,109.8975,0.1708,2.5057,81.006,0.4864,0.0653,5
2901,2872.9589,108.0458,0.171,2.503,81.1592,0.4765,0.0677,5
2901.1,2873.0588,106.5957,0.1747,2.5036,81.1954,0.4746,0.0685,5
2901.2,2873.1587,105.7053,0.18,2.5077,81.104,0.4592,0.0695,5
2901.3,2873.2585,105.1591,0.1811,2.5142,80.9804,0.4561,0.0671,5
2901.4,2873.3584,104.6361,0.1764,2.5201,80.8548,0.4684,0.0629,5
2901.5,2873.4583,104.2762,0.1741,2.523,80.7349,0.5016,0.0566,5
2901.6,2873.5581,104.5199,0.1756,2.5224,80.587,0.5396,0.0527,5
2901.7,2873.658,105.521,0.1762,2.519,80.4145,0.5316,0.0556,5
2901.8,2873.7578,106.5605,0.1747,2.5146,80.1964,0.5217,0.0579,5
2901.9,2873.8577,107.0092,0.173,2.5107,79.969,0.504,0.0616,5
2902,2873.9576,106.7866,0.1712,2.5083,79.7551,0.4919,0.0634,5
2902.1,2874.0574,106.4491,0.1692,2.5083,79.5957,0.4849,0.0636,5
2902.2,2874.1573,106.5345,0.1671,2.5098,79.5159,0.4815,0.0625,5
2902.3,2874.2571,107.2672,0.1656,2.5123,79.4853,0.4837,0.0604,5
2902.4,2874.357,107.9407,0.1651,2.5149,79.528,0.4854,0.0592,5
2902.5,2874.4569,108.0378,0.1654,2.5168,79.6029,0.491,0.0574,5
2902.6,2874.5567,107.7172,0.1658,2.517,79.6977,0.4927,0.0574,5
2902.7,2874.6566,107.563,0.1669,2.5143,79.8139,0.4922,0.0587,5
2902.8,2874.7564,107.4525,0.1691,2.509,79.9313,0.4851,0.0627,5
2902.9,2874.8563,106.9706,0.171,2.5022,80.0466,0.4694,0.0688,5
2903,2874.9562,106.1432,0.171,2.4961,80.135,0.4605,0.0719,5
2903.1,2875.056,105.5221,0.1693,2.4925,80.2109,0.4451,0.0753,5
2903.2,2875.1559,105.7347,0.1678,2.4923,80.2774,0.4414,0.0757,5
2903.3,2875.2558,106.9299,0.1686,2.4953,80.3579,0.4519,0.0729,5
2903.4,2875.3556,108.2493,0.1715,2.4997,80.4533,0.4675,0.0705,5
2903.5,2875.4555,108.9013,0.1742,2.5035,80.5637,0.4872,0.067,5
2903.6,2875.5553,108.4162,0.1758,2.5054,80.6763,0.4992,0.0655,5
2903.7,2875.6552,107.5958,0.1773,2.5052,80.7712,0.5047,0.0655,5
2903.8,2875.7551,107.0245,0.1795,2.5035,80.847,0.5081,0.0667,5
2903.9,2875.8549,106.8701,0.1821,2.5015,80.8771,0.5105,0.0683,5
2904,2875.9548,106.9726,0.1839,2.4999,80.893,0.5141,0.069,5
2904.1,2876.0546,107.2412,0.1843,2.4988,80.893,0.5112,0.0701,5
2904.2,2876.1545,107.6356,0.183,2.4981,80.8746,0.5062,0.0707,5
2904.3,2876.2544,108.1935,0.181,2.4977,80.8426,0.4983,0.071,5
2904.4,2876.3542,108.815,0.1786,2.4976,80.7917,0.4862,0.0714,5
2904.5,2876.4541,109.1194,0.1739,2.4984,80.7268,0.4748,0.0709,5
2904.6,2876.5539,108.696,0.1683,2.5,80.6666,0.4617,0.0703,5
2904.7,2876.6538,108.0079,0.1671,2.5016,80.6208,0.4636,0.069,5
2904.8,2876.7537,107.5784,0.1702,2.5022,80.61,0.4717,0.0683,5
2904.9,2876.8535,107.5804,0.1741,2.5016,80.6142,0.4821,0.0686,5
2905,2876.9534,107.7671,0.1762,2.5009,80.6344,0.4874,0.0689,5
2905.1,2877.0533,108.0217,0.1762,2.5011,80.64,0.49,0.0687,5
2905.2,2877.1531,108.3334,0.1749,2.503,80.633,0.4898,0.067,5
2905.3,2877.253,108.6603,0.1726,2.5058,80.6005,0.4864,0.0657,5
2905.4,2877.3528,108.8894,0.1698,2.508,80.5668,0.4834,0.0638,5
2905.5,2877.4527,108.5351,0.167,2.509,80.54,0.4786,0.0632,5
2905.6,2877.5526,107.4946,0.1659,2.5095,80.5471,0.4772,0.0629,5
2905.7,2877.6524,106.3947,0.1672,2.511,80.581,0.4845,0.0617,5
2905.8,2877.7523,106.0163,0.1699,2.5133,80.6284,0.4999,0.0595,5
2905.9,2877.8521,106.7153,0.172,2.5153,80.6728,0.5101,0.0583,5
2906,2877.952,108.181,0.173,2.5162,80.6892,0.5176,0.0573,5
2906.1,2878.0519,109.7419,0.174,2.5162,80.6836,0.5237,0.0572,5
2906.2,2878.1517,110.7019,0.1762,2.5161,80.6376,0.5311,0.057,5
2906.3,2878.2516,111.0682,0.1791,2.5163,80.5926,0.5329,0.0576,5
2906.4,2878.3515,111.1598,0.1815,2.5165,80.5507,0.5286,0.0586,5
2906.5,2878.4513,111.2738,0.1828,2.5159,80.5605,0.5416,0.0582,5
2906.6,2878.5512,111.5985,0.1842,2.5145,80.6088,0.5543,0.0577,5
2906.7,2878.651,112.236,0.1861,2.5128,80.6929,0.5571,0.059,5
2906.8,2878.7509,112.8831,0.1878,2.5118,80.8168,0.5603,0.0595,5
2906.9,2878.8508,113.0341,0.1887,2.5122,80.9286,0.5633,0.0593,5
2907,2878.9506,112.5426,0.1888,2.514,81.0263,0.57,0.0577,5
2907.1,2879.0505,111.8866,0.1893,2.5163,81.0689,0.5808,0.0556,5
2907.2,2879.1503,111.8773,0.1928,2.518,81.0967,0.5953,0.0545,5
2907.3,2879.2502,112.5909,0.1956,2.5194,81.1089,0.6042,0.0532,5
2907.4,2879.3501,113.603,0.1954,2.5208,81.137,0.6102,0.0517,5
2907.5,2879.4499,114.3553,0.1948,2.5223,81.1705,0.6138,0.051,5
2907.6,2879.5498,114.6763,0.1961,2.5229,81.2097,0.6231,0.0502,5
2907.7,2879.6496,114.6324,0.1992,2.522,81.2069,0.6292,0.0507,5
2907.8,2879.7495,114.4558,0.2026,2.5198,81.166,0.6275,0.0518,5
2907.9,2879.8494,114.3684,0.2008,2.5182,81.0619,0.6248,0.0532,5
2908,2879.9492,114.4701,0.1966,2.5181,80.9029,0.6149,0.0536,5
2908.1,2880.0491,114.5952,0.1966,2.5191,80.7322,0.6115,0.0529,5
2908.2,2880.149,114.353,0.198,2.5202,80.5697,0.6161,0.0522,5
2908.3,2880.2488,113.6778,0.1977,2.5213,80.4582,0.6186,0.0512,5
2908.4,2880.3487,113.1067,0.1959,2.5228,80.3813,0.6202,0.0499,5
2908.5,2880.4485,113.1202,0.1942,2.525,80.3624,0.6177,0.0489,5
2908.6,2880.5484,113.5327,0.1926,2.527,80.3801,0.6173,0.0472,5
2908.7,2880.6483,113.7294,0.1904,2.5275,80.417,0.6106,0.0471,5
2908.8,2880.7481,113.5629,0.1873,2.5264,80.4729,0.5986,0.048,5
2908.9,2880.848,113.5131,0.1841,2.5249,80.5443,0.584,0.0494,5
2909,2880.9478,114.2333,0.1819,2.5245,80.6305,0.574,0.0499,5
2909.1,2881.0477,115.518,0.1814,2.5255,80.7592,0.5722,0.0495,5
2909.2,2881.1476,116.8251,0.1819,2.5271,80.9215,0.5765,0.0482,5
2909.3,2881.2474,117.9117,0.1824,2.5287,81.1074,0.5834,0.0467,5
2909.4,2881.3473,118.8918,0.1829,2.5303,81.3153,0.5882,0.0457,5
2909.5,2881.4471,119.8818,0.184,2.532,81.509,0.597,0.0442,5
2909.6,2881.547,120.5311,0.186,2.5334,81.689,0.6067,0.0428,5
2909.7,2881.6469,120.2001,0.1873,2.5336,81.8126,0.6103,0.0427,5
2909.8,2881.7467,118.8215,0.1858,2.5329,81.924,0.6067,0.0431,5
2909.9,2881.8466,116.9706,0.1836,2.5324,82.0232,0.599,0.0436,5
2910,2881.9465,115.9312,0.1829,2.5335,82.1739,0.6002,0.0425,5
2910.1,2882.0463,116.1165,0.183,2.536,82.3567,0.6038,0.0412,5
2910.2,2882.1462,117.2773,0.1835,2.5385,82.5749,0.6124,0.0389,5
2910.3,2882.246,118.836,0.1849,2.5399,82.7896,0.622,0.0375,5
2910.4,2882.3459,119.926,0.1873,2.5408,82.9667,0.6311,0.0369,5
2910.5,2882.4458,120.2271,0.1901,2.5424,83.0914,0.645,0.0353,5
2910.6,2882.5456,119.894,0.1928,2.5448,83.1136,0.6614,0.0329,5
2910.7,2882.6455,119.356,0.1951,2.5463,83.1045,0.672,0.0319,5
2910.8,2882.7453,118.8807,0.1965,2.5449,83.0631,0.6759,0.0325,5
2910.9,2882.8452,118.6762,0.1964,2.5402,83.0416,0.659,0.0369,5
2911,2882.9451,118.6372,0.1939,2.5335,83.0104,0.6389,0.0407,5
2911.1,2883.0449,118.4206,0.1887,2.5274,82.9504,0.6052,0.0464,5
2911.2,2883.1448,118.0539,0.1814,2.5229,82.6845,0.5632,0.0518,5
2911.3,2883.2447,118.0716,0.1731,2.5197,82.2471,0.5252,0.0549,5
2911.4,2883.3445,118.5575,0.1644,2.5173,81.4916,0.4752,0.0583,3
2911.5,2883.4444,119.0207,0.1545,2.5172,80.4093,0.3535,0.0694,3
2911.6,2883.5442,118.0201,0.1437,2.5228,79.1667,0.2482,0.0762,3
2911.7,2883.6441,114.5474,0.133,2.5371,77.7412,0.197,0.0751,3
2911.8,2883.744,108.5602,0.1222,2.5582,76.3066,0.125,0.0719,3
2911.9,2883.8438,101.0571,0.1112,2.5821,74.892,0.0821,0.0639,3
2912,2883.9437,93.7759,0.1032,2.6018,73.5784,0.0708,0.0576,3
2912.1,2884.0435,87.7212,0.1,2.6128,72.432,0.0677,0.052,3
2912.2,2884.1434,83.1579,0.1018,2.6134,71.4504,0.0824,0.0502,3
2912.3,2884.2433,79.989,0.1081,2.6009,70.9363,0.0961,0.0539,3
2912.4,2884.3431,78.063,0.1169,2.5768,70.8824,0.1245,0.0622,3
2912.5,2884.443,77.3526,0.1268,2.5424,71.1781,0.1662,0.0762,3
2912.6,2884.5428,77.7725,0.1364,2.5039,72.0223,0.1944,0.0867,3
2912.7,2884.6427,79.1499,0.1442,2.4734,72.9721,0.243,0.0979,3
2912.8,2884.7426,81.6973,0.1496,2.4601,74.0122,0.2926,0.1015,3
2912.9,2884.8424,85.5575,0.1527,2.4676,75.0523,0.3291,0.093,3
2913,2884.9423,90.003,0.155,2.4861,76.1682,0.3574,0.0847,3
2913.1,2885.0422,94.1966,0.1573,2.4997,77.3578,0.4006,0.0731,3
2913.2,2885.142,97.1248,0.1576,2.4977,78.8088,0.4068,0.0749,3
2913.3,2885.2419,99.0374,0.1582,2.481,80.2673,0.3905,0.0831,3
2913.4,2885.3417,100.5236,0.1642,2.4624,81.7211,0.3569,0.0989,3
2913.5,2885.4416,102.3334,0.1775,2.4514,82.717,0.3762,0.1066,3
2913.6,2885.5415,104.8692,0.1898,2.4529,83.4162,0.4189,0.1053,3
2913.7,2885.6413,107.8847,0.199,2.4607,83.7391,0.4715,0.0987,3
2913.8,2885.7412,110.7011,0.2046,2.4689,83.8574,0.512,0.0911,3
2913.9,2885.841,112.5289,0.2083,2.4713,84.0082,0.5292,0.0894,3
2914,2885.9409,113.3963,0.2109,2.4675,84.2665,0.5305,0.0914,3
2914.1,2886.0408,114.0154,0.2117,2.4603,84.6129,0.5062,0.0981,3
2914.2,2886.1406,115.2792,0.2093,2.4532,84.9109,0.4839,0.1021,3
2914.3,2886.2405,116.979,0.2041,2.4491,85.0678,0.4504,0.1067,3
2914.4,2886.3404,117.7547,0.1968,2.4488,84.9323,0.4204,0.1078,3
2914.5,2886.4402,115.8865,0.1881,2.4527,84.656,0.4033,0.1044,3
2914.6,2886.5401,112.021,0.1795,2.4606,84.2127,0.3855,0.1009,3
2914.7,2886.6399,107.6482,0.1712,2.4729,83.7687,0.3859,0.0905,3
2914.8,2886.7398,104.4532,0.1616,2.4907,83.3366,0.3422,0.0823,3
2914.9,2886.8397,102.708,0.1498,2.5137,82.9524,0.2948,0.077,3
2915,2886.9395,101.8531,0.1378,2.537,82.5497,0.2179,0.0723,3
2915.1,2887.0394,101.066,0.129,2.5538,82.137,0.1757,0.0686,3
2915.2,2887.1392,99.6514,0.1261,2.5558,81.7144,0.1751,0.068,3
2915.3,2887.2391,97.19,0.128,2.5445,81.3457,0.2041,0.0675,3
2915.4,2887.339,93.4663,0.1327,2.5246,81.0171,0.2605,0.0708,3
2915.5,2887.4388,89.1276,0.1377,2.5044,80.7557,0.2925,0.074,3
2915.6,2887.5387,85.5323,0.1412,2.4907,80.5064,0.3301,0.0782,3
2915.7,2887.6385,83.8776,0.1434,2.486,80.2649,0.3308,0.0818,3
2915.8,2887.7384,84.6309,0.1451,2.4913,80.0212,0.3476,0.079,3
2915.9,2887.8383,87.017,0.1471,2.5024,79.7751,0.381,0.071,3
2916,2887.9381,90.4102,0.1494,2.5146,79.5254,0.4284,0.0591,3
2916.1,2888.038,94.234,0.1514,2.5239,79.3019,0.4598,0.0518,3
2916.2,2888.1379,97.8174,0.1529,2.5293,79.1093,0.4752,0.049,3
2916.3,2888.2377,100.9792,0.1549,2.5337,78.9466,0.4963,0.0446,3
2916.4,2888.3376,103.8874,0.1569,2.5404,78.8391,0.5233,0.0381,3
2916.5,2888.4374,106.7945,0.1574,2.5503,78.7647,0.5438,0.0329,5
2916.6,2888.5373,109.4058,0.1568,2.5607,78.729,0.5736,0.0235,5
2916.7,2888.6372,111.0501,0.1562,2.5678,78.8017,0.5896,0.0179,5
2916.8,2888.737,111.3911,0.1554,2.5679,78.931,0.5872,0.0179,5
2916.9,2888.8369,110.6409,0.1549,2.5617,79.1303,0.5719,0.0225,5
2917,2888.9367,109.5538,0.156,2.5504,79.3833,0.5399,0.0331,5
2917.1,2889.0366,108.9709,0.1596,2.5359,79.6515,0.527,0.0403,0
2917.2,2889.1365,109.0355,0.1653,2.5207,79.9333,0.506,0.0527,0
2917.3,2889.2363,109.7641,0.1742,2.5067,80.2397,0.4869,0.0662,0
2917.4,2889.3362,111.2168,0.1851,2.4946,80.5697,0.491,0.0751,0
2917.5,2889.436,112.9827,0.1916,2.4844,80.9422,0.4945,0.0799,0
2917.6,2889.5359,114.4165,0.1915,2.4758,81.3794,0.4782,0.0878,0
2917.7,2889.6358,114.7847,0.1901,2.4696,81.8319,0.4598,0.0926,0
2917.8,2889.7356,114.0387,0.1909,2.467,82.2839,0.4554,0.0939,0
2917.9,2889.8355,112.577,0.1912,2.4683,82.6108,0.4603,0.093,0
2918,2889.9354,111.4063,0.1901,2.4728,82.8243,0.4713,0.0889,0
2918.1,2890.0352,111.0312,0.1901,2.4786,82.7797,0.4815,0.0859,0
2918.2,2890.1351,111.0078,0.1914,2.4846,82.4715,0.5022,0.0806,0
2918.3,2890.2349,110.5133,0.1879,2.4908,81.9912,0.4515,0.0808,0
2918.4,2890.3348,109.298,0.1779,2.4974,81.2589,0.392,0.0832,0
2918.5,2890.4347,107.4909,0.1673,2.5026,80.4528,0.2989,0.0888,0
2918.6,2890.5345,105.0758,0.1591,2.5042,79.6309,0.2473,0.0926,0
2918.7,2890.6344,101.8025,0.1553,2.4997,78.9598,0.2524,0.0917,0
2918.8,2890.7342,97.5104,0.157,2.4904,78.5031,0.3015,0.0891,0
2918.9,2890.8341,92.6855,0.1645,2.4789,78.2224,0.392,0.088,0
2919,2890.934,88.8324,0.1767,2.4672,78.2772,0.3986,0.0967,0
2919.1,2891.0338,87.1805,0.1889,2.4573,78.4615,0.4242,0.1011,0
2919.2,2891.1337,88.3144,0.1961,2.4506,78.753,0.4219,0.107,0
2919.3,2891.2336,92.3171,0.1961,2.4477,79.1949,0.4207,0.109,0
2919.4,2891.3334,97.6548,0.1923,2.4471,79.7163,0.4085,0.1094,0
2919.5,2891.4333,103.0262,0.1887,2.4451,80.3165,0.3913,0.1113,0
2919.6,2891.5331,106.8742,0.1863,2.4397,81.0447,0.3636,0.1164,0
2919.7,2891.633,108.9388,0.1833,2.4327,81.7444,0.3397,0.12,0
2919.8,2891.7329,109.6286,0.1783,2.4284,82.4125,0.3073,0.1243,0
2919.9,2891.8327,109.5751,0.1722,2.43,82.7705,0.295,0.1224,0
2920,2891.9326,109.1591,0.1676,2.4376,82.9293,0.2931,0.1188,0
2920.1,2892.0324,108.1619,0.1655,2.4467,82.8267,0.3123,0.1114,0
