MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
2847.594,2698.3926,80.9196,0.2119,2.385,83.0415,0.3218,0.156,2
2847.7464,2698.5285,79.11,0.2058,2.3878,82.6255,0.3053,0.1546,2
2847.8988,2698.6644,74.0267,0.2006,2.4001,82.6179,0.3079,0.1467,2
2848.0512,2698.8003,64.5134,0.1806,2.4395,77.9873,0.228,0.1332,2
2848.2036,2698.9362,56.9093,0.1365,2.5163,72.9055,0.1351,0.0971,2
2848.356,2699.0721,50.2263,0.0847,2.587,64.87,0,0,6
2848.5084,2699.208,49.7061,0.061,2.6319,58.2979,0,0,6
2848.6608,2699.3439,50.2133,0.0769,2.626,59.773,0,0,6
2848.8132,2699.4798,53.8434,0.1181,2.5804,66.728,0.0089,0.0052,6
2848.9656,2699.6157,60.8727,0.1592,2.5014,72.9793,0.1919,0.1109,2
2849.118,2699.7517,66.0919,0.194,2.426,79.2928,0.2527,0.1436,2
2849.2704,2699.8876,69.0194,0.2166,2.3672,82.4225,0.2859,0.1699,2
2849.4228,2700.0235,69.0194,0.2293,2.3405,84.7865,0.2845,0.1844,2
2849.5752,2700.1594,69.2698,0.2246,2.3324,84.3751,0.2537,0.189,2
2849.7276,2700.2953,68.8982,0.1952,2.3584,82.9695,0.1952,0.1748,2
2849.88,2700.4312,65.894,0.1459,2.4126,75.1967,0.1255,0.1444,2
2850.0324,2700.5671,63.435,0.1201,2.4584,70.8925,0.127,0.1178,2
2850.1848,2700.703,62.2657,0.1276,2.4592,71.6125,0.16,0.118,2
2850.3372,2700.8389,64.7692,0.1751,2.4079,76.7685,0.2295,0.1468,2
2850.4896,2700.9748,71.8597,0.2015,2.3642,84.8961,0.2365,0.1718,2
2850.642,2701.1107,74.4786,0.2102,2.3517,84.5259,0.2416,0.1786,2
2850.7944,2701.2466,74.7783,0.2023,2.356,84.4923,0.2234,0.1762,2
2850.9468,2701.3825,68.8951,0.2019,2.3775,84.8055,0.2676,0.1619,2
2851.0992,2701.5184,68.5697,0.2003,2.4091,83.5144,0.2845,0.1463,2
2851.2516,2701.6543,75.5301,0.2053,2.4566,82.5109,0.3678,0.1185,2
2851.404,2701.7902,83.257,0.2014,2.4938,81.6994,0.4585,0.0912,2
2851.5564,2701.9261,88.7765,0.2011,2.5257,79.6609,0.5231,0.0699,2
2851.7088,2702.062,92.2933,0.1842,2.5513,78.2149,0.5649,0.0493,2
2851.8612,2702.1979,96.458,0.1806,2.5678,78.0923,0.6042,0.0369,5
2852.0136,2702.3338,98.1485,0.1867,2.5684,77.6748,0.6283,0.036,5
2852.166,2702.4697,97.9575,0.1977,2.5671,78.0967,0.6301,0.0398,5
2852.3184,2702.6056,97.3316,0.2016,2.5601,79.7177,0.6247,0.0444,5
2852.4708,2702.7415,101.3372,0.2018,2.5553,80.3502,0.6571,0.0429,5
2852.6232,2702.8774,102.4662,0.2008,2.5447,81.753,0.6302,0.0503,5
2852.7756,2703.0133,102.4662,0.2004,2.5367,82.7773,0.6126,0.0554,5
2852.928,2703.1492,102.287,0.2018,2.5405,83.4575,0.629,0.0523,5
2853.0804,2703.2852,105.9685,0.2142,2.5496,84.2386,0.6962,0.0443,5
2853.2328,2703.4211,107.8679,0.2191,2.5592,84.2768,0.7348,0.0365,5
2853.3852,2703.557,108.0471,0.2199,2.5597,84.1241,0.7368,0.0347,5
2853.5376,2703.6929,106.1694,0.2104,2.5571,84.29,0.6979,0.0399,5
2853.69,2703.8288,108.6064,0.2231,2.5527,84.4214,0.7365,0.0356,5
2853.8424,2703.9647,111.6106,0.2278,2.5504,84.5086,0.7506,0.0288,5
2853.9948,2704.1006,112.6919,0.2358,2.5498,84.8278,0.7795,0.0177,5
2854.1472,2704.2365,112.1108,0.2359,2.5528,84.8434,0.7855,0.0159,5
2854.2996,2704.3724,114.7739,0.2303,2.5565,84.7842,0.7726,0.0199,5
2854.452,2704.5083,118.0737,0.2344,2.5509,85.0558,0.7752,0.019,5
2854.6044,2704.6442,119.8262,0.2327,2.5452,84.9644,0.7571,0.0258,5
2854.7568,2704.7801,114.9151,0.2337,2.5456,84.9134,0.7609,0.0242,5
2854.9092,2704.916,110.1585,0.2266,2.551,84.9202,0.7471,0.0304,5
2855.0616,2705.0519,110.1162,0.2276,2.5619,84.6192,0.7747,0.0192,5
2855.214,2705.1878,113.8662,0.233,2.5613,84.6209,0.7959,0.0133,5
2855.3664,2705.3237,117.2459,0.2444,2.5628,84.7297,0.8407,0.0053,5
2855.5188,2705.4596,119.2529,0.2432,2.5581,85.1824,0.8274,0.0071,5
2855.6712,2705.5955,116.1236,0.2488,2.5583,85.8413,0.8456,0.0047,5
2855.8236,2705.7314,114.2362,0.2518,2.5619,86.0468,0.8236,0.0076,5
2855.976,2705.8673,113.1477,0.2616,2.5715,86.3799,0.8139,0.0094,5
2856.1284,2706.0032,117.7889,0.26,2.5805,86.5248,0.8674,0.0028,5
2856.2808,2706.1391,120.4273,0.2456,2.5803,86.6193,0.8828,0.0019,5
2856.4332,2706.275,122.6805,0.2399,2.572,86.7838,0.8435,0.005,5
2856.5856,2706.4109,124.2631,0.2431,2.5608,87.1675,0.8347,0.0062,5
2856.738,2706.5468,125.8904,0.2568,2.5636,86.9865,0.8916,0.0015,5
2856.8904,2706.6828,120.9625,0.2546,2.5663,87.4812,0.8884,0.0016,5
2857.0428,2706.8187,118.8694,0.2502,2.5679,87.2869,0.8739,0.0024,5
2857.1952,2706.9546,116.7084,0.2435,2.5661,87.7904,0.8441,0.0049,5
2857.3476,2707.0905,120.2594,0.2409,2.5603,87.7271,0.8238,0.0076,5
2857.5,2707.2264,120.0091,0.245,2.5681,88.0804,0.855,0.0038,5
2857.6524,2707.3623,125.2709,0.2416,2.5704,88.194,0.8485,0.0045,5
2857.8048,2707.4982,125.0205,0.2451,2.5766,88.2415,0.8721,0.0027,5
2857.9572,2707.6341,127.6149,0.2346,2.5716,88.0036,0.8241,0.0076,5
2858.1096,2707.77,125.7658,0.2434,2.571,87.1639,0.8564,0.0037,5
2858.262,2707.9059,125.6406,0.2505,2.5663,86.6392,0.8728,0.0025,5
2858.4144,2708.0418,121.3756,0.2514,2.563,86.3236,0.8682,0.0028,5
2858.5668,2708.1777,120.3742,0.2446,2.5656,86.2916,0.8481,0.0044,5
2858.7192,2708.3136,115.7397,0.2429,2.577,86.4546,0.8429,0.005,5
2858.8716,2708.4495,117.1601,0.2565,2.5939,86.269,0.8567,0.0038,5
2859.024,2708.5854,113.1118,0.2594,2.5981,85.827,0.8146,0.0094,5
2859.1764,2708.7213,119.6238,0.2436,2.6067,85.4195,0.8862,0.0019,5
2859.3288,2708.8572,117.2455,0.2248,2.5975,85.1973,0.8412,0.0052,5
2859.4812,2708.9931,118.4984,0.2225,2.6004,84.8879,0.8371,0.0058,5
2859.6336,2709.129,113.7418,0.2182,2.5931,84.6664,0.807,0.0107,5
2859.786,2709.2649,114.8252,0.2273,2.5896,84.6859,0.8286,0.0071,5
2859.9384,2709.4008,111.8626,0.2197,2.5759,84.8719,0.7733,0.0197,5
2860.0908,2709.5367,115.9536,0.2249,2.5626,84.8862,0.762,0.0237,5
2860.2432,2709.6726,113.994,0.2155,2.5527,85.1954,0.7076,0.042,5
2860.3956,2709.8085,119.1261,0.2225,2.5534,85.2536,0.7349,0.0364,5
2860.548,2709.9444,118.7753,0.2163,2.5622,85.4685,0.7344,0.0344,5
2860.7004,2710.0804,122.9061,0.2347,2.5688,85.413,0.8155,0.009,5
2860.8528,2710.2163,121.3638,0.2264,2.5716,85.5097,0.7922,0.0141,5
2861.0052,2710.3522,119.2508,0.2361,2.5721,86.087,0.83,0.0066,5
2861.1576,2710.4881,117.8739,0.2329,2.5823,86.4424,0.8417,0.0052,5
2861.31,2710.624,119.7555,0.2372,2.5968,86.7255,0.8876,0.0017,5
2861.4624,2710.7599,118.5192,0.2348,2.6188,86.8318,0.8738,0.0008,5
2861.6148,2710.8958,116.0943,0.2276,2.6287,85.5371,0.8425,0.0007,5
2861.7672,2711.0317,109.2459,0.2201,2.6261,84.5188,0.7656,0.0123,5
2861.9196,2711.1676,110.7243,0.2217,2.6063,84.497,0.7823,0.0136,5
2862.072,2711.3035,114.0254,0.2188,2.5801,85.5158,0.7814,0.0173,5
2862.2244,2711.4394,114.4763,0.2401,2.5604,86.6982,0.8191,0.0083,5
2862.3768,2711.5753,115.2356,0.247,2.5461,86.8484,0.8154,0.009,5
2862.5292,2711.7112,114.468,0.2632,2.5557,87.4169,0.8287,0.0069,5
2862.6816,2711.8471,117.4182,0.251,2.5695,87.6165,0.862,0.0032,5
2862.834,2711.983,117.1679,0.2471,2.5697,87.5815,0.8583,0.0036,5
2862.9864,2712.1189,116.934,0.2455,2.5614,87.8715,0.8422,0.0052,5
2863.1388,2712.2548,120.4176,0.2515,2.5465,87.5915,0.8328,0.0063,5
2863.2912,2712.3907,114.0337,0.2557,2.5474,87.3233,0.8185,0.0088,5
2863.4436,2712.5266,108.1872,0.2477,2.5513,87.3394,0.7496,0.0294,5
2863.596,2712.6625,103.5558,0.2517,2.5553,87.2623,0.7026,0.0569,5
2863.7484,2712.7984,113.2583,0.2507,2.5746,86.7906,0.8138,0.0093,5
2863.9008,2712.9343,115.4747,0.2402,2.5816,86.464,0.8386,0.0055,5
2864.0532,2713.0702,114.8488,0.2402,2.5867,86.1156,0.8298,0.0067,5
2864.2056,2713.2061,111.7805,0.2406,2.5749,86.4491,0.7994,0.0128,5
2864.358,2713.342,119.5414,0.252,2.5717,86.7157,0.8871,0.0017,5
2864.5104,2713.4779,120.2466,0.2495,2.5713,86.8121,0.8804,0.0021,5
2864.6628,2713.6139,121.7487,0.2487,2.5752,86.2559,0.8841,0.0019,5
2864.8152,2713.7498,117.9687,0.2421,2.5729,85.8061,0.8528,0.0041,5
2864.9676,2713.8857,115.8866,0.2378,2.5623,84.8656,0.8121,0.0098,5
2865.12,2714.0216,109.2014,0.229,2.5607,83.4774,0.7632,0.0233,5
2865.2724,2714.1575,107.3305,0.2225,2.5719,83.4584,0.7449,0.0306,5
2865.4248,2714.2934,112.4627,0.2215,2.5956,83.7188,0.8047,0.0111,5
2865.5772,2714.4293,116.7695,0.2197,2.605,83.9384,0.8369,0.0057,5
2865.7296,2714.5652,114.1589,0.2179,2.5994,84.3597,0.8169,0.0087,5
2865.882,2714.7011,113.6177,0.2198,2.5811,84.6989,0.7849,0.016,5
2866.0344,2714.837,112.7415,0.221,2.5723,85.1153,0.7707,0.0206,5
2866.1868,2714.9729,119.5009,0.2248,2.5638,85.6909,0.7654,0.0224,5
2866.3392,2715.1088,117.2785,0.214,2.5673,86.0229,0.7342,0.0321,5
2866.4916,2715.2447,118.2799,0.2199,2.5727,85.8469,0.7698,0.0211,5
2866.644,2715.3806,115.1076,0.2305,2.5763,86.1239,0.8178,0.0086,5
2866.7964,2715.5165,120.6033,0.2395,2.5697,86.51,0.836,0.0059,5
2866.9488,2715.6524,119.1012,0.2418,2.5517,86.7874,0.8055,0.0109,5
2867.1012,2715.7883,120.1455,0.2362,2.5488,87.4635,0.7801,0.0176,5
2867.2536,2715.9242,113.2827,0.242,2.5577,87.5305,0.8121,0.0096,5
2867.406,2716.0601,115.3704,0.2336,2.5618,87.71,0.7968,0.0128,5
2867.5584,2716.196,112.1159,0.2344,2.5587,87.8883,0.7908,0.0147,5
2867.7108,2716.3319,111.1895,0.2249,2.5519,87.9815,0.7414,0.0331,5
2867.8632,2716.4678,110.9844,0.225,2.5535,87.7863,0.7472,0.0304,5
2868.0156,2716.6037,116.8325,0.232,2.5616,86.795,0.7929,0.014,5
2868.168,2716.7396,116.0858,0.2445,2.5688,85.2053,0.8443,0.005,5
2868.3204,2716.8755,112.4508,0.245,2.5711,82.5972,0.8003,0.0124,5
2868.4728,2717.0114,107.6041,0.2334,2.5764,81.9442,0.7441,0.0311,5
2868.6252,2717.1474,105.5219,0.2152,2.5806,81.6253,0.7216,0.0279,5
2868.7776,2717.2833,107.4804,0.2079,2.5855,81.5623,0.7423,0.0217,5
2868.93,2717.4192,105.4776,0.1994,2.5836,81.6313,0.712,0.0236,5
2869.0824,2717.5551,106.8545,0.204,2.5826,82.7239,0.7268,0.0236,5
2869.2348,2717.691,105.5698,0.2045,2.5842,82.3224,0.7213,0.0236,5
2869.3872,2717.8269,106.6964,0.2013,2.5866,82.0608,0.7239,0.0215,5
2869.5396,2717.9628,110.4063,0.1969,2.5803,81.2873,0.6939,0.0264,5
2869.692,2718.0987,107.1323,0.1984,2.5739,81.0859,0.6867,0.0305,5
2869.8444,2718.2346,103.6274,0.2043,2.5719,80.8427,0.6976,0.0317,5
2869.9968,2718.3705,103.0468,0.2116,2.5783,81.202,0.6927,0.0312,5
2870.1492,2718.5064,106.1477,0.2091,2.5884,81.6063,0.7294,0.0223,5
2870.3016,2718.6423,109.2288,0.2101,2.5866,81.8769,0.7588,0.0202,5
2870.454,2718.7782,107.9771,0.2093,2.5785,82.0421,0.7384,0.0257,5
2870.6064,2718.9141,107.9296,0.2094,2.5748,82.1534,0.7322,0.028,5
2870.7588,2719.05,108.9204,0.2173,2.572,82.2232,0.7546,0.0267,5
2870.9112,2719.1859,111.2545,0.2133,2.5674,82.1875,0.73,0.0329,5
2871.0636,2719.3218,108.7985,0.219,2.5574,82.2718,0.7302,0.0384,5
2871.216,2719.4577,108.5215,0.2202,2.5553,82.3547,0.7302,0.0387,5
2871.3684,2719.5936,107.9399,0.2128,2.5678,82.52,0.7287,0.0322,5
2871.5208,2719.7295,111.7858,0.2074,2.5755,82.3706,0.7251,0.0279,5
2871.6732,2719.8654,111.9501,0.2064,2.5799,82.2952,0.7311,0.0253,5
2871.8256,2720.0013,110.6983,0.2129,2.5731,82.236,0.7419,0.0286,5
2871.978,2720.1372,109.4258,0.2222,2.565,81.6415,0.7578,0.0254,5
2872.1304,2720.2731,105.7537,0.2169,2.5623,81.3304,0.7235,0.0363,5
2872.2828,2720.409,107.3809,0.2121,2.5683,81.4259,0.7263,0.0321,5
2872.4352,2720.545,104.3784,0.2055,2.572,82.0894,0.7086,0.0308,5
2872.5876,2720.6809,108.8217,0.2106,2.578,82.9614,0.7437,0.0256,5
2872.74,2720.8168,108.9469,0.2188,2.5868,83.8742,0.7637,0.0212,5
2872.8924,2720.9527,113.2564,0.2293,2.5847,84.3828,0.8119,0.0097,5
2873.0448,2721.0886,111.9835,0.2339,2.573,84.6977,0.796,0.0131,5
2873.1972,2721.2245,109.4935,0.2427,2.5618,85.184,0.7672,0.0218,5
2873.3496,2721.3604,108.4921,0.2416,2.5702,85.2219,0.7544,0.0268,5
2873.502,2721.4956,105.7857,0.23,2.5715,84.6165,0.7244,0.0371,5
2873.6544,2721.6308,107.2743,0.2227,2.5692,84.9261,0.7419,0.0327,5
2873.8068,2721.766,108.1058,0.2181,2.57,85.0514,0.7517,0.0282,5
2873.9592,2721.9011,109.8582,0.2188,2.5708,85.2713,0.7564,0.0256,5
2874.1116,2722.0363,109.8897,0.2105,2.5604,85.362,0.7045,0.038,5
2874.264,2722.1714,112.0624,0.2207,2.5509,85.6609,0.7251,0.0417,5
2874.4164,2722.3066,110.0596,0.231,2.562,84.7869,0.7728,0.02,5
2874.5688,2722.4418,107.087,0.2355,2.5812,84.3983,0.7391,0.034,5
2874.7212,2722.5769,107.087,0.2269,2.5856,84.088,0.7403,0.0291,5
2874.8736,2722.7121,110.3416,0.2192,2.5726,83.6054,0.7643,0.023,5
2875.026,2722.8473,117.7889,0.2221,2.5658,83.643,0.761,0.0241,5
2875.1784,2722.9824,114.7848,0.2116,2.585,79.9463,0.7643,0.02,5
2875.3308,2723.1176,112.8562,0.2176,2.6149,75.9045,0.8016,0.0047,5
2875.4832,2723.2527,101.8409,0.2021,2.6327,74.7322,0.6693,0.0186,5
2875.6356,2723.3879,88.7482,0.1832,2.615,74.4674,0.5118,0.0416,5
2875.788,2723.5231,72.6721,0.1644,2.574,79.2093,0.3272,0.0749,5
2875.9404,2723.6582,68.7228,0.1774,2.5501,86.7769,0.2883,0.0985,5
2876.0928,2723.7934,79.1576,0.2112,2.5447,90.211,0.4181,0.0956,5
2876.2452,2723.9286,99.6657,0.2428,2.5525,92.4018,0.6592,0.0616,5
2876.3976,2724.0637,114.6303,0.2553,2.5537,92.3855,0.8321,0.0065,5
2876.55,2724.1989,120.2924,0.2749,2.5582,91.9363,0.8989,0.0013,5
2876.7024,2724.334,126.0212,0.2706,2.5661,91.511,0.9515,0.0002,5
2876.8548,2724.4692,125.5205,0.2803,2.569,91.9457,0.9583,0.0002,5
2877.0072,2724.6044,125.0198,0.2754,2.566,91.4397,0.9496,0.0003,5
2877.1596,2724.7395,119.7505,0.2901,2.5651,90.8865,0.8901,0.0016,5
2877.312,2724.8747,120.126,0.2816,2.5603,89.6176,0.893,0.0015,5
2877.4644,2725.0098,117.7014,0.2675,2.5538,89.0184,0.8628,0.0033,5
2877.6168,2725.145,116.7412,0.2452,2.5463,88.2821,0.807,0.0106,5
2877.7692,2725.2802,114.0286,0.2349,2.5527,89.1874,0.7847,0.0164,5
2877.9216,2725.4153,115.4519,0.2523,2.5629,89.7191,0.8389,0.0055,5
2878.074,2725.5505,115.7856,0.2623,2.5711,90.2442,0.8423,0.005,5
2878.2264,2725.6857,115.1185,0.2714,2.5637,90.3868,0.836,0.0059,5
2878.3788,2725.8208,117.3716,0.2775,2.5476,90.2577,0.8619,0.0033,5
2878.5312,2725.956,117.9988,0.2782,2.5362,90.4042,0.8688,0.0027,5
2878.6836,2726.0911,117.6233,0.2878,2.5384,89.9851,0.8615,0.0035,5
2878.836,2726.2263,112.1456,0.2692,2.5509,89.7143,0.798,0.0127,5
2878.9884,2726.3615,109.6826,0.254,2.5655,89.9814,0.7709,0.0205,5
2879.1408,2726.4966,111.3099,0.2567,2.5695,90.1436,0.792,0.0143,5
2879.2932,2726.6318,115.8701,0.2619,2.5737,90.7761,0.8468,0.0047,5
2879.4456,2726.767,121.3778,0.274,2.5662,91.0759,0.9081,0.0009,5
2879.598,2726.9021,119.2035,0.2664,2.5555,91.8483,0.8799,0.0023,5
2879.7504,2727.0373,121.623,0.2471,2.5437,91.9752,0.8114,0.0098,5
2879.9028,2727.1724,116.3204,0.2574,2.5403,91.9322,0.844,0.005,5
2880.0552,2727.3076,118.6199,0.2658,2.5378,91.9988,0.8704,0.0027,5
2880.2076,2727.4428,118.8702,0.2813,2.537,91.6328,0.8826,0.002,5
2880.36,2727.5779,124.9861,0.2841,2.5408,91.727,0.9466,0.0003,5
2880.5124,2727.7131,130.1182,0.2728,2.5468,91.7591,0.9187,0.0007,5
2880.6648,2727.8483,126.4456,0.2792,2.5495,91.7729,0.9472,0.0003,5
2880.8172,2727.9834,122.9747,0.2709,2.5545,91.5912,0.9258,0.0005,5
2880.9696,2728.1186,121.188,0.2679,2.5551,90.8924,0.9051,0.0011,5
2881.122,2728.2537,117.7257,0.2613,2.5588,90.094,0.8644,0.0031,5
2881.2744,2728.3889,119.0064,0.2474,2.5551,89.3978,0.8337,0.0063,5
2881.4268,2728.5241,110.7272,0.2508,2.5562,89.4662,0.7844,0.0164,5
2881.5792,2728.6592,114.7328,0.2445,2.5541,88.4908,0.823,0.0076,5
2881.7316,2728.7944,114.8579,0.2534,2.5479,87.5358,0.8308,0.0065,5
2881.884,2728.9295,113.3524,0.2549,2.5451,87.1538,0.8127,0.0095,5
2882.0364,2729.0647,117.2328,0.2438,2.5415,86.7212,0.7902,0.0147,5
2882.1888,2729.1999,108.1642,0.2309,2.557,87.5043,0.7533,0.0276,5
2882.3412,2729.335,114.2281,0.222,2.5747,87.964,0.7816,0.0171,5
2882.4936,2729.4702,113.2267,0.2323,2.5943,88.4639,0.8164,0.0092,5
2882.646,2729.6054,120.668,0.2547,2.6039,89.6463,0.9012,0.0012,5
2882.7984,2729.7405,121.3479,0.2628,2.6104,90.3082,0.9121,0.0009,5
2882.9508,2729.8757,118.9696,0.27,2.6134,91.007,0.9739,0.0001,5
2883.1032,2730.0108,121.7234,0.2632,2.6081,91.1352,0.9136,0.0008,5
2883.2556,2730.146,122.0449,0.2705,2.5919,90.8674,0.9159,0.0007,5
2883.408,2730.2812,119.6651,0.2701,2.578,90.4306,0.8858,0.002,5
2883.5604,2730.4163,114.2368,0.2586,2.5755,90.1505,0.8249,0.0074,5
2883.7128,2730.5515,115.4885,0.2503,2.5793,89.9243,0.842,0.0053,5
2883.8652,2730.6867,123.7515,0.2516,2.5772,89.7151,0.9006,0.0012,5
2884.0176,2730.8218,124.5484,0.2562,2.5619,89.1395,0.8862,0.0018,5
2884.17,2730.957,124.3854,0.2681,2.5469,88.5097,0.8958,0.0015,5
2884.3224,2731.0921,118.0015,0.2538,2.542,88.4081,0.8325,0.0063,5
2884.4748,2731.2273,119.1281,0.2514,2.5478,88.2949,0.8351,0.006,5
2884.6272,2731.3625,122.3162,0.2423,2.558,88.0742,0.8251,0.0074,5
2884.7796,2731.4976,122.4414,0.2566,2.5569,88.1307,0.8779,0.0022,5
2884.932,2731.6328,122.2742,0.2652,2.5588,86.9808,0.9119,0.0009,5
2885.0844,2731.768,118.2986,0.2655,2.5737,83.5238,0.8703,0.0027,5
2885.2368,2731.9031,114.293,0.2623,2.5923,81.2028,0.8204,0.0089,5
2885.3892,2732.0383,106.1987,0.2465,2.6034,77.6983,0.7203,0.0409,7
2885.5416,2732.1734,91.5024,0.2281,2.6027,77.3124,0.5455,0.0665,7
2885.694,2732.3086,77.0267,0.2037,2.5757,79.7525,0.3771,0.0908,7
2885.8464,2732.4438,69.5162,0.1946,2.5111,81.9501,0.2892,0.1138,7
2885.9988,2732.5789,64.6784,0.1997,2.4166,84.4376,0.2362,0.1513,7
2886.1512,2732.7141,69.4114,0.2199,2.3488,84.0523,0.2732,0.1799,7
2886.3036,2732.8492,66.1998,0.2372,2.324,82.8342,0.2531,0.1965,7
2886.456,2732.9844,67.5327,0.2395,2.341,81.076,0.2655,0.1884,7
2886.6084,2733.1196,62.7897,0.2241,2.3697,80.9522,0.2123,0.1785,7
2886.7608,2733.2547,63.7482,0.2075,2.3969,80.7906,0.2238,0.1613,7
2886.9132,2733.3899,64.8747,0.1927,2.4087,80.4185,0.2381,0.1501,7
2887.0656,2733.5251,67.519,0.1939,2.4215,80.6067,0.2696,0.1417,7
2887.218,2733.6602,70.1477,0.1974,2.426,80.4888,0.2995,0.1376,7
2887.3704,2733.7954,70.2729,0.2091,2.4283,80.4034,0.3006,0.1402,7
2887.5228,2733.9305,69.7711,0.2021,2.4185,80.3784,0.296,0.1424,7
2887.6752,2734.0657,74.9371,0.1962,2.4111,80.7804,0.3155,0.1412,7
2887.8276,2734.2009,72.6033,0.1838,2.4015,80.9601,0.2491,0.1489,7
2887.98,2734.336,75.1829,0.1856,2.398,80.7396,0.2475,0.151,7
2888.1324,2734.4712,68.1859,0.1815,2.3961,80.5732,0.2297,0.1525,7
2888.2848,2734.6064,68.9513,0.186,2.4014,80.5268,0.2552,0.1488,7
2888.4372,2734.7415,62.5674,0.1874,2.4081,81.7424,0.209,0.1524,7
2888.5896,2734.8767,62.3165,0.1984,2.4117,81.8596,0.2073,0.1547,7
2888.742,2735.0118,64.3857,0.1934,2.4164,80.1534,0.2312,0.1484,7
2888.8944,2735.147,65.0539,0.1974,2.413,79.4873,0.2386,0.1498,7
2889.0468,2735.2822,64.8826,0.1939,2.4231,78.5026,0.2368,0.1453,7
2889.1992,2735.4173,65.0078,0.2054,2.4234,79.2667,0.2406,0.1495,7
2889.3516,2735.5525,69.2214,0.2005,2.4279,79.6621,0.2897,0.1386,7
2889.504,2735.6876,71.6701,0.1933,2.4257,79.1401,0.3168,0.1333,7
2889.6564,2735.8228,70.4666,0.1798,2.4444,77.2672,0.3017,0.1228,7
2889.8088,2735.958,67.838,0.1594,2.4729,74.626,0.2707,0.1086,7
2889.9612,2736.0931,65.7647,0.1534,2.4981,73.3531,0.2472,0.1002,7
2890.1136,2736.2283,65.7165,0.1446,2.5073,71.8195,0.2461,0.0938,7
2890.266,2736.3635,64.8842,0.1523,2.5178,69.9133,0.2255,0.0902,7
2890.4184,2736.4986,64.759,0.1485,2.5451,69.2789,0.0091,0.0043,7
2890.5708,2736.6338,61.2541,0.1449,2.577,71.6189,0.1936,0.0907,7
2890.7232,2736.7689,61.495,0.1373,2.5891,73.1363,0.1967,0.0817,7
2890.8756,2736.9041,62.1209,0.1451,2.5767,76.2028,0.2085,0.0865,7
2891.028,2737.0393,70.4408,0.1505,2.5525,77.8825,0.3089,0.0713,7
2891.1804,2737.1744,81.0814,0.1635,2.5368,77.8969,0.4309,0.0653,7
2891.3328,2737.3096,93.0981,0.1656,2.529,78.6331,0.4599,0.0655,7
2891.4852,2737.4448,100.6753,0.1749,2.5219,79.3534,0.4761,0.07,7
2891.6376,2737.5799,100.8904,0.1749,2.4879,80.1184,0.4011,0.093,7
2891.79,2737.7151,93.5628,0.1768,2.4501,80.9793,0.3259,0.1184,7
2891.9424,2737.8502,82.0467,0.1862,2.4048,82.1922,0.2643,0.1468,7
2892.0948,2737.9854,71.7028,0.1922,2.3794,84.0894,0.2338,0.1628,7
2892.2472,2738.1206,65.762,0.2079,2.3566,83.6044,0.242,0.1754,7
2892.3996,2738.2557,61.297,0.2086,2.3572,82.358,0.1933,0.1809,7
2892.552,2738.3909,59.9997,0.2087,2.3766,80.9483,0.1782,0.1753,7
2892.7044,2738.5261,59.3738,0.1913,2.3916,80.3264,0.1727,0.1646,7
2892.8568,2738.6612,62.3837,0.1801,2.3884,80.9637,0.2048,0.1585,7
2893.0092,2738.7964,64.178,0.1842,2.3716,81.056,0.1842,0.169,7
2893.1616,2738.9315,63.7199,0.1874,2.3604,81.2334,0.1733,0.1759,7
2893.314,2739.0667,61.545,0.1929,2.3567,81.0183,0.1848,0.1776,7
2893.4664,2739.2019,59.6682,0.1878,2.3541,80.9816,0.1595,0.18,7
2893.6188,2739.337,56.9969,0.1874,2.3562,81.3997,0.1432,0.1809,7
2893.7712,2739.4722,57.7479,0.1887,2.364,81.5663,0.1518,0.1773,7
2893.9236,2739.6073,57.8305,0.1968,2.3723,82.0248,0.154,0.1767,7
2894.076,2739.7425,60.2005,0.2064,2.3705,81.9479,0.179,0.1772,7
2894.2284,2739.8777,56.7321,0.2002,2.3699,80.2314,0.1415,0.1795,7
2894.3808,2740.0128,59.8615,0.1874,2.3928,78.6009,0.1766,0.1613,7
2894.5332,2740.148,59.2438,0.1639,2.4356,77.721,0.1731,0.137,7
2894.6856,2740.2832,65.4661,0.1525,2.4698,76.8214,0.2443,0.111,7
2894.838,2740.4183,67.8991,0.1481,2.4688,78.2037,0.2572,0.1089,7
2894.9904,2740.5535,74.283,0.1626,2.4359,80.15,0.2413,0.1296,7
2895.1428,2740.6886,73.2816,0.1823,2.3933,81.5342,0.2243,0.1556,7
2895.2952,2740.8238,68.8911,0.1996,2.3539,83.8857,0.2055,0.1794,7
2895.4476,2740.959,62.969,0.2122,2.327,84.9495,0.1952,0.1953,7
2895.6,2741.0941,61.5114,0.2162,2.3119,84.8689,0.1782,0.2046,7
2895.7524,2741.2293,60.8912,0.2182,2.306,85.227,0.1723,0.208,7
2895.9048,2741.3645,61.556,0.2101,2.3114,84.9099,0.1524,0.2056,7
2896.0572,2741.4996,60.5101,0.2036,2.3135,85.2841,0.1325,0.2052,7
2896.2096,2741.6348,58.0808,0.2066,2.3062,86.4317,0.1274,0.21,7
2896.362,2741.7699,55.866,0.2121,2.2875,86.8764,0.1081,0.2216,7
2896.5144,2741.9051,53.2374,0.222,2.27,86.921,0.0964,0.2329,7
2896.6668,2742.0403,53.0253,0.214,2.2634,87.4712,0.065,0.2366,7
2896.8192,2742.1754,56.6171,0.2221,2.2696,87.4775,0.1092,0.2313,7
