WELL,MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
RDT_2P,4477.2,3163.3919,132.4416,0.2333,2.6449,79.2752,0.7677,0.0168,5
RDT_2P,4477.3,3163.4491,133.6834,0.2338,2.6481,79.1604,0.7636,0.0112,5
RDT_2P,4477.4,3163.5064,136.7008,0.2336,2.6495,79.2171,0.742,0.0082,5
RDT_2P,4477.5,3163.5636,138.3797,0.2328,2.6496,79.2819,0.7287,0.0082,5
RDT_2P,4477.6,3163.6208,137.4058,0.2313,2.648,79.3244,0.7333,0.0127,5
RDT_2P,4477.7,3163.6781,134.8626,0.2294,2.6453,79.2307,0.7473,0.0152,5
RDT_2P,4477.8,3163.7353,132.7174,0.2275,2.6424,79.0721,0.7585,0.0184,5
RDT_2P,4477.9,3163.7926,132.0529,0.2255,2.6398,78.8306,0.7602,0.0242,5
RDT_2P,4478,3163.8498,130.2363,0.2228,2.6383,78.5893,0.7573,0.0234,5
RDT_2P,4478.1,3163.907,128.8101,0.2199,2.6374,78.3624,0.7534,0.0198,5
RDT_2P,4478.2,3163.9643,129.218,0.217,2.6375,78.1746,0.75,0.0131,5
RDT_2P,4478.3,3164.0215,130.4965,0.214,2.6385,77.9516,0.7471,0.0096,5
RDT_2P,4478.4,3164.0787,131.7938,0.2109,2.64,77.6788,0.7396,0.0082,5
RDT_2P,4478.5,3164.136,132.1293,0.2076,2.6419,77.2705,0.7152,0.0106,5
RDT_2P,4478.6,3164.1932,131.8247,0.2043,2.644,76.7804,0.6686,0.0138,5
RDT_2P,4478.7,3164.2504,131.3512,0.201,2.6459,76.2763,0.6085,0.0171,5
RDT_2P,4478.8,3164.3077,131.3577,0.1977,2.6462,75.8681,0.5306,0.0201,5
RDT_2P,4478.9,3164.3649,130.8554,0.1945,2.6451,75.6491,0.4971,0.0215,5
RDT_2P,4479,3164.4221,130.1435,0.1911,2.6432,75.5662,0.494,0.0222,5
RDT_2P,4479.1,3164.4794,129.8624,0.1874,2.6405,75.7111,0.5348,0.0237,5
RDT_2P,4479.2,3164.5366,126.7066,0.1841,2.6382,75.8871,0.5838,0.0257,5
RDT_2P,4479.3,3164.5938,121.5637,0.1811,2.6363,76.07,0.6387,0.0284,5
RDT_2P,4479.4,3164.6511,115.6097,0.1785,2.6362,76.0938,0.6975,0.0333,5
RDT_2P,4479.5,3164.7083,109.1871,0.1768,2.6369,75.9425,0.73,0.0352,5
RDT_2P,4479.6,3164.7655,102.7237,0.176,2.6384,75.6495,0.7417,0.0348,5
RDT_2P,4479.7,3164.8228,106.8488,0.1769,2.6407,75.2203,0.7515,0.0299,5
RDT_2P,4479.8,3164.88,112.6267,0.1787,2.6427,74.8897,0.7652,0.0251,5
RDT_2P,4479.9,3164.9373,119.9927,0.1814,2.6446,74.6539,0.7827,0.0203,5
RDT_2P,4480,3164.9945,126.5874,0.1851,2.6454,74.7193,0.7831,0.0188,5
RDT_2P,4480.1,3165.0517,130.3882,0.1891,2.646,74.8318,0.7832,0.017,5
RDT_2P,4480.2,3165.109,130.9276,0.1935,2.6465,74.9925,0.7835,0.015,5
RDT_2P,4480.3,3165.1662,133.0182,0.1968,2.6479,75.1622,0.7836,0.014,5
RDT_2P,4480.4,3165.2234,134.3127,0.1994,2.6497,75.4009,0.7832,0.0135,5
RDT_2P,4480.5,3165.2807,134.3193,0.2012,2.6518,75.7383,0.782,0.0134,5
RDT_2P,4480.6,3165.3379,134.3491,0.2013,2.653,76.0932,0.7752,0.0134,5
RDT_2P,4480.7,3165.3951,134.2753,0.2009,2.6535,76.3047,0.7699,0.0139,5
RDT_2P,4480.8,3165.4524,134.0121,0.1998,2.6528,76.2574,0.7687,0.0155,5
RDT_2P,4480.9,3165.5096,133.3511,0.1982,2.6513,75.8393,0.7704,0.0163,5
RDT_2P,4481,3165.5668,132.9044,0.1964,2.65,75.3882,0.7731,0.0165,5
RDT_2P,4481.1,3165.6241,133.0743,0.1944,2.6493,75.0167,0.7767,0.0156,5
RDT_2P,4481.2,3165.6813,133.4426,0.1928,2.6496,74.9548,0.7775,0.015,5
RDT_2P,4481.3,3165.7385,133.2012,0.1912,2.6502,75.0166,0.7669,0.0174,5
RDT_2P,4481.4,3165.7958,131.1685,0.1899,2.6511,75.1906,0.7278,0.0272,5
RDT_2P,4481.5,3165.853,127.1007,0.189,2.6514,75.2669,0.6957,0.0336,5
RDT_2P,4481.6,3165.9103,122.9286,0.1882,2.6514,75.2945,0.6696,0.0375,5
RDT_2P,4481.7,3165.9675,120.922,0.1875,2.6509,75.2702,0.6554,0.0375,5
RDT_2P,4481.8,3166.0247,118.8651,0.1868,2.6504,75.2766,0.6389,0.0372,5
RDT_2P,4481.9,3166.082,117.0114,0.1863,2.6497,75.2809,0.6223,0.0367,5
RDT_2P,4482,3166.1392,116.2548,0.1866,2.6488,75.2111,0.6094,0.0358,5
RDT_2P,4482.1,3166.1964,116.3086,0.1877,2.6473,75.062,0.6032,0.0349,5
RDT_2P,4482.2,3166.2537,116.8632,0.1893,2.6454,74.8675,0.6014,0.034,5
RDT_2P,4482.3,3166.3109,117.8895,0.1917,2.6426,74.6539,0.6059,0.033,5
RDT_2P,4482.4,3166.3681,119.9026,0.1946,2.6399,74.5453,0.6151,0.0316,5
RDT_2P,4482.5,3166.4254,122.7093,0.1977,2.6374,74.5404,0.629,0.0295,5
RDT_2P,4482.6,3166.4826,127.0753,0.2014,2.6371,74.9228,0.6591,0.0228,5
RDT_2P,4482.7,3166.5398,131.5874,0.2055,2.6382,75.6315,0.6997,0.0159,5
RDT_2P,4482.8,3166.5971,136.1161,0.2099,2.6405,76.6247,0.7488,0.0091,5
RDT_2P,4482.9,3166.6543,137.3187,0.2145,2.6444,78.1847,0.793,0.0085,5
RDT_2P,4483,3166.7115,137.2325,0.2195,2.6469,79.9439,0.8143,0.0092,5
RDT_2P,4483.1,3166.7688,135.8575,0.225,2.6482,81.9023,0.8126,0.0113,5
RDT_2P,4483.2,3166.826,135.2304,0.2322,2.6412,84.0572,0.7992,0.012,5
RDT_2P,4483.3,3166.8833,134.7827,0.2404,2.6286,86.229,0.791,0.0127,5
RDT_2P,4483.4,3166.9405,134.5278,0.2496,2.6098,88.4161,0.7891,0.0133,5
RDT_2P,4483.5,3166.9977,134.3081,0.2589,2.5835,90.4073,0.7847,0.0136,5
RDT_2P,4483.6,3167.055,137.0339,0.2675,2.5577,92.1301,0.7839,0.0113,5
RDT_2P,4483.7,3167.1122,143.9947,0.2749,2.5333,93.4879,0.7886,0.0053,5
RDT_2P,4483.8,3167.1694,149.3574,0.2777,2.5198,93.8746,0.8918,0.0021,5
RDT_2P,4483.9,3167.2267,152.1384,0.2769,2.5177,93.6554,0.9653,0.0004,5
RDT_2P,4484,3167.2839,150.7174,0.2711,2.5334,92.5941,0.9621,0.0005,5
RDT_2P,4484.1,3167.3411,149.7269,0.2608,2.5787,90.6232,0.9448,0.0006,5
RDT_2P,4484.2,3167.3984,145.5901,0.2491,2.6223,88.299,0.9197,0.0087,5
RDT_2P,4484.3,3167.4556,134.2677,0.2361,2.6494,85.5742,0.8836,0.0346,5
RDT_2P,4484.4,3167.5128,126.928,0.2241,2.6495,82.7286,0.7658,0.0457,5
RDT_2P,4484.5,3167.5701,120.2308,0.2129,2.6403,79.8821,0.6545,0.05,5
RDT_2P,4484.6,3167.6273,112.3492,0.2036,2.6247,77.1239,0.6228,0.0463,5
RDT_2P,4484.7,3167.6845,107.8853,0.1965,2.6197,74.6287,0.5535,0.0425,5
RDT_2P,4484.8,3167.7418,105.6103,0.1907,2.6199,72.3693,0.4913,0.0388,5
RDT_2P,4484.9,3167.799,106.8391,0.1863,2.6252,70.6181,0.5012,0.0358,5
RDT_2P,4485,3167.8563,108.0144,0.1834,2.6267,69.4858,0.5133,0.0343,5
RDT_2P,4485.1,3167.9135,109.1889,0.1814,2.6266,68.7826,0.5262,0.0335,5
RDT_2P,4485.2,3167.9707,110.4765,0.1801,2.6273,68.8174,0.5381,0.0331,5
RDT_2P,4485.3,3168.028,111.6347,0.1793,2.6279,69.2324,0.5502,0.0333,5
RDT_2P,4485.4,3168.0852,112.6326,0.179,2.6266,69.8843,0.5618,0.034,5
RDT_2P,4485.5,3168.1424,112.9879,0.179,2.6124,70.704,0.5681,0.0355,5
RDT_2P,4485.6,3168.1997,112.8594,0.1793,2.625,71.4785,0.5692,0.0372,5
RDT_2P,4485.7,3168.2569,112.4842,0.1797,2.6554,72.2131,0.5672,0.039,5
RDT_2P,4485.8,3168.3141,113.1158,0.1804,2.6856,72.8189,0.5692,0.04,5
RDT_2P,4485.9,3168.3714,114.4569,0.1813,2.6892,73.3645,0.5791,0.0404,5
RDT_2P,4486,3168.4286,116.3825,0.1824,2.6712,73.8587,0.5956,0.0401,5
RDT_2P,4486.1,3168.4858,118.5075,0.1837,2.6579,74.2432,0.6173,0.0393,5
RDT_2P,4486.2,3168.5431,119.3693,0.1851,2.6495,74.5536,0.6295,0.0389,5
RDT_2P,4486.3,3168.6003,118.968,0.1864,2.6459,74.7901,0.6324,0.0391,5
RDT_2P,4486.4,3168.6575,118.8383,0.1872,2.6428,74.8759,0.6294,0.0393,5
RDT_2P,4486.5,3168.7148,118.2993,0.1882,2.6432,74.9101,0.624,0.0396,5
RDT_2P,4486.6,3168.772,117.2532,0.1893,2.6479,74.8851,0.6158,0.04,5
RDT_2P,4486.7,3168.8292,117.0584,0.1902,2.6497,74.8267,0.612,0.0408,5
RDT_2P,4486.8,3168.8865,117.9616,0.1912,2.6515,74.7701,0.618,0.041,5
RDT_2P,4486.9,3168.9437,120.4155,0.1923,2.6536,74.7201,0.6382,0.0404,5
RDT_2P,4487,3169.001,120.8953,0.1932,2.6531,74.6736,0.6462,0.0397,5
RDT_2P,4487.1,3169.0582,121.4441,0.1941,2.6517,74.6223,0.6539,0.0386,5
RDT_2P,4487.2,3169.1154,122.5944,0.1952,2.6496,74.5618,0.6638,0.037,5
RDT_2P,4487.3,3169.1727,122.8337,0.1972,2.6482,74.5089,0.6672,0.0355,5
RDT_2P,4487.4,3169.2299,122.2095,0.1997,2.6471,74.4793,0.6628,0.0345,5
RDT_2P,4487.5,3169.2871,120.0788,0.2027,2.6465,74.498,0.6436,0.0346,5
RDT_2P,4487.6,3169.3444,119.5946,0.2063,2.6464,74.6124,0.6375,0.035,5
RDT_2P,4487.7,3169.4016,121.0322,0.2101,2.6465,74.7912,0.6495,0.0348,5
RDT_2P,4487.8,3169.4588,126.6178,0.2141,2.6468,75.0763,0.7024,0.0328,5
RDT_2P,4487.9,3169.5161,129.6951,0.2177,2.6472,75.4627,0.7346,0.0282,5
RDT_2P,4488,3169.5733,131.3139,0.221,2.6475,75.9059,0.7531,0.0236,5
RDT_2P,4488.1,3169.6305,130.7613,0.2238,2.6474,76.4295,0.7471,0.0227,5
RDT_2P,4488.2,3169.6878,131.2845,0.2259,2.6469,76.9493,0.7513,0.0216,5
RDT_2P,4488.3,3169.745,132.4932,0.2275,2.646,77.4419,0.7626,0.0199,5
RDT_2P,4488.4,3169.8022,134.7629,0.2284,2.6443,77.8015,0.7862,0.0155,5
RDT_2P,4488.5,3169.8595,135.9968,0.2288,2.6426,78.0007,0.8,0.0122,5
RDT_2P,4488.6,3169.9167,136.4163,0.229,2.641,78.0857,0.8061,0.01,5
RDT_2P,4488.7,3169.974,135.1352,0.229,2.6399,77.9954,0.7953,0.0108,5
RDT_2P,4488.8,3170.0312,133.4106,0.229,2.6396,77.8665,0.7754,0.014,5
RDT_2P,4488.9,3170.0884,131.6371,0.229,2.6399,77.7121,0.7525,0.0184,5
RDT_2P,4489,3170.1457,133.3103,0.2294,2.6407,77.5748,0.7718,0.017,5
RDT_2P,4489.1,3170.2029,134.1297,0.2303,2.6416,77.4291,0.7809,0.0155,5
RDT_2P,4489.2,3170.2601,134.2257,0.2316,2.6424,77.275,0.7813,0.0139,5
RDT_2P,4489.3,3170.3174,134.5085,0.2339,2.6432,77.0496,0.785,0.0134,5
RDT_2P,4489.4,3170.3746,134.601,0.2364,2.644,76.8124,0.7863,0.0131,5
RDT_2P,4489.5,3170.4318,134.5029,0.2392,2.6448,76.5635,0.785,0.0131,5
RDT_2P,4489.6,3170.4891,135.2275,0.242,2.6453,76.4115,0.785,0.0132,5
RDT_2P,4489.7,3170.5463,136.8135,0.2445,2.6457,76.3405,0.8001,0.0117,5
RDT_2P,4489.8,3170.6035,139.4214,0.2464,2.6459,76.3646,0.8336,0.0083,5
RDT_2P,4489.9,3170.6608,139.9811,0.2471,2.6459,76.5206,0.8363,0.0066,5
RDT_2P,4490,3170.718,140.6574,0.2473,2.6456,76.7113,0.8423,0.0052,5
RDT_2P,4490.1,3170.7752,141.7758,0.2471,2.645,76.9368,0.8572,0.0044,5
RDT_2P,4490.2,3170.8325,141.9388,0.247,2.644,77.1567,0.8591,0.0039,5
RDT_2P,4490.3,3170.8897,141.9922,0.2472,2.643,77.3672,0.8595,0.0036,5
RDT_2P,4490.4,3170.947,142.0843,0.2477,2.6418,77.5616,0.8608,0.0035,5
RDT_2P,4490.5,3171.0042,142.4743,0.2487,2.6405,77.723,0.861,0.0035,5
RDT_2P,4490.6,3171.0614,143.0801,0.25,2.6392,77.858,0.8653,0.0033,5
RDT_2P,4490.7,3171.1187,144.0472,0.2518,2.6378,77.9468,0.8795,0.0028,5
RDT_2P,4490.8,3171.1759,143.3671,0.2538,2.6362,78.0081,0.8826,0.0025,5
RDT_2P,4490.9,3171.2331,141.8658,0.2559,2.6345,78.0752,0.8742,0.0027,5
RDT_2P,4491,3171.2904,139.3494,0.258,2.6325,78.1806,0.842,0.0043,5
RDT_2P,4491.1,3171.3476,137.9448,0.2597,2.6305,78.3493,0.8248,0.006,5
RDT_2P,4491.2,3171.4048,137.2849,0.2613,2.6284,78.5422,0.8142,0.0076,5
RDT_2P,4491.3,3171.4621,137.8797,0.2621,2.6263,78.7381,0.8076,0.0087,5
RDT_2P,4491.4,3171.5193,139.5105,0.262,2.6245,78.8647,0.8224,0.0078,5
RDT_2P,4491.5,3171.5765,141.4721,0.2611,2.6229,78.9384,0.8457,0.0061,5
RDT_2P,4491.6,3171.6338,142.6103,0.2593,2.6219,78.905,0.8607,0.0044,5
RDT_2P,4491.7,3171.691,142.7188,0.2571,2.6213,78.8238,0.87,0.0033,5
RDT_2P,4491.8,3171.7482,142.1611,0.2547,2.6211,78.7129,0.8735,0.0029,5
RDT_2P,4491.9,3171.8055,140.8979,0.2524,2.6217,78.5785,0.8552,0.0036,5
RDT_2P,4492,3171.8627,140.1486,0.2507,2.6227,78.4243,0.8445,0.0043,5
RDT_2P,4492.1,3171.92,139.7642,0.2493,2.6242,78.2533,0.8392,0.0051,5
RDT_2P,4492.2,3171.9772,139.5011,0.2488,2.6269,78.0355,0.8372,0.0054,5
RDT_2P,4492.3,3172.0344,139.1313,0.2491,2.6299,77.8109,0.8346,0.0057,5
RDT_2P,4492.4,3172.0917,138.6948,0.2499,2.6331,77.5821,0.8313,0.0059,5
RDT_2P,4492.5,3172.1489,139.4333,0.2517,2.6361,77.4354,0.8256,0.0065,5
RDT_2P,4492.6,3172.2061,140.2484,0.2535,2.6383,77.3681,0.832,0.0062,5
RDT_2P,4492.7,3172.2634,141.1432,0.2553,2.6399,77.3836,0.8511,0.0052,5
RDT_2P,4492.8,3172.3206,143.4904,0.2567,2.6396,77.5324,0.8518,0.0045,5
RDT_2P,4492.9,3172.3778,145.6318,0.2578,2.6386,77.6937,0.8704,0.0036,5
RDT_2P,4493,3172.4351,147.4542,0.2586,2.6367,77.8656,0.9126,0.0022,5
RDT_2P,4493.1,3172.4923,145.3847,0.2584,2.6332,77.9487,0.916,0.0015,5
RDT_2P,4493.2,3172.5496,143.3099,0.2578,2.6294,77.9769,0.9001,0.0016,5
RDT_2P,4493.3,3172.607,141.7348,0.2566,2.6253,77.9342,0.8605,0.0028,5
RDT_2P,4493.4,3172.6643,140.1907,0.2546,2.6214,77.8447,0.8553,0.0035,5
RDT_2P,4493.5,3172.7216,138.8835,0.2525,2.6179,77.7487,0.8469,0.0045,5
RDT_2P,4493.6,3172.7789,138.0077,0.2504,2.6151,77.6534,0.8228,0.0061,5
RDT_2P,4493.7,3172.8362,138.9937,0.2488,2.6131,77.5435,0.8185,0.0071,5
RDT_2P,4493.8,3172.8935,140.1772,0.2474,2.6118,77.4177,0.8247,0.0072,5
RDT_2P,4493.9,3172.9509,140.868,0.2461,2.6116,77.2624,0.8455,0.0057,5
RDT_2P,4494,3173.0082,142.7533,0.2442,2.6123,77.1075,0.8502,0.0048,5
RDT_2P,4494.1,3173.0655,144.3871,0.2416,2.6132,76.9665,0.8585,0.004,5
RDT_2P,4494.2,3173.1228,144.2555,0.2371,2.6145,76.8662,0.8914,0.0027,5
RDT_2P,4494.3,3173.1801,141.9059,0.2305,2.6161,76.83,0.8869,0.0024,5
RDT_2P,4494.4,3173.2375,138.4253,0.2227,2.618,76.851,0.8639,0.003,5
RDT_2P,4494.5,3173.2948,133.7016,0.2132,2.62,77.0058,0.8225,0.006,5
RDT_2P,4494.6,3173.3521,128.8884,0.2033,2.6218,77.3499,0.7727,0.014,5
RDT_2P,4494.7,3173.4094,123.8688,0.1934,2.6233,77.8259,0.7201,0.0258,5
RDT_2P,4494.8,3173.4667,117.9865,0.1841,2.6242,78.5268,0.6728,0.0449,5
RDT_2P,4494.9,3173.5241,111.6528,0.1762,2.6244,79.2547,0.6092,0.0618,5
RDT_2P,4495,3173.5814,105.4033,0.1693,2.6242,79.9651,0.5371,0.076,5
RDT_2P,4495.1,3173.6387,101.9784,0.1646,2.6232,80.4059,0.4743,0.0783,5
RDT_2P,4495.2,3173.696,101.3375,0.1611,2.6219,80.557,0.4457,0.0774,5
RDT_2P,4495.3,3173.7533,102.8266,0.1586,2.6203,80.4774,0.4445,0.0742,5
RDT_2P,4495.4,3173.8106,106.1029,0.1579,2.6187,80.0709,0.4827,0.0709,5
RDT_2P,4495.5,3173.868,108.3971,0.158,2.6173,79.6597,0.5149,0.0675,5
RDT_2P,4495.6,3173.9253,109.8327,0.1587,2.616,79.2457,0.5414,0.0642,5
RDT_2P,4495.7,3173.9826,109.1024,0.1599,2.6152,78.9434,0.5356,0.0599,5
RDT_2P,4495.8,3174.0399,108.3521,0.1611,2.6146,78.6003,0.5271,0.0549,5
RDT_2P,4495.9,3174.0972,107.5809,0.1624,2.6143,78.2147,0.5159,0.0492,5
RDT_2P,4496,3174.1546,108.4847,0.1639,2.6145,77.5417,0.5155,0.0441,5
RDT_2P,4496.1,3174.2119,110.3587,0.1654,2.6148,76.7493,0.533,0.04,5
RDT_2P,4496.2,3174.2692,113.3784,0.1671,2.6152,75.8201,0.5729,0.0371,5
RDT_2P,4496.3,3174.3265,113.7703,0.1686,2.6156,74.9559,0.5761,0.0384,5
RDT_2P,4496.4,3174.3838,114.1753,0.1703,2.6157,74.2357,0.5799,0.0408,5
RDT_2P,4496.5,3174.4412,114.9582,0.1721,2.6155,73.7318,0.5894,0.0445,5
RDT_2P,4496.6,3174.4985,114.7814,0.1737,2.6151,73.5205,0.5905,0.0472,4
RDT_2P,4496.7,3174.5558,113.6663,0.175,2.6147,73.3801,0.5804,0.0495,3
RDT_2P,4496.8,3174.6131,111.0084,0.1758,2.6143,73.2925,0.5507,0.0511,3
RDT_2P,4496.9,3174.6704,110.5354,0.1763,2.6144,73.1265,0.5453,0.0516,3
RDT_2P,4497,3174.7277,110.5753,0.1765,2.6148,72.9271,0.5457,0.0521,3
RDT_2P,4497.1,3174.7851,110.6929,0.1761,2.6157,72.6899,0.5469,0.0529,3
RDT_2P,4497.2,3174.8424,110.335,0.1754,2.6173,72.5096,0.5432,0.0548,3
RDT_2P,4497.3,3174.8997,109.795,0.1746,2.6194,72.3825,0.5377,0.0571,3
RDT_2P,4497.4,3174.957,109.1348,0.1736,2.6223,72.3645,0.5307,0.0598,3
RDT_2P,4497.5,3175.0143,108.8363,0.1729,2.6255,72.4313,0.5279,0.0623,3
RDT_2P,4497.6,3175.0717,108.7153,0.1725,2.6287,72.5397,0.527,0.0644,3
RDT_2P,4497.7,3175.129,108.7416,0.173,2.6317,72.6825,0.5275,0.0652,3
RDT_2P,4497.8,3175.1863,110.2078,0.1743,2.6342,72.8359,0.545,0.0642,3
RDT_2P,4497.9,3175.2436,112.3586,0.1765,2.6364,73.0006,0.5701,0.062,3
RDT_2P,4498,3175.3009,114.5494,0.1804,2.6381,73.2006,0.5921,0.0585,3
RDT_2P,4498.1,3175.3582,116.5994,0.1851,2.6399,73.4102,0.6128,0.0544,3
RDT_2P,4498.2,3175.4156,118.3766,0.1904,2.6416,73.6165,0.6301,0.0501,3
RDT_2P,4498.3,3175.4729,118.4424,0.195,2.6439,73.7419,0.6248,0.0459,3
RDT_2P,4498.4,3175.5302,118.2716,0.1983,2.6466,73.7836,0.6209,0.0421,4
RDT_2P,4498.5,3175.5875,117.9798,0.2002,2.6495,73.7606,0.6187,0.0384,5
RDT_2P,4498.6,3175.6448,118.4765,0.1984,2.653,73.6737,0.6274,0.035,5
RDT_2P,4498.7,3175.7022,118.4311,0.1947,2.6566,73.6061,0.6247,0.0322,5
RDT_2P,4498.8,3175.7595,117.9053,0.1891,2.66,73.5549,0.6119,0.03,5
RDT_2P,4498.9,3175.8168,117.4347,0.1813,2.663,73.4534,0.6116,0.0287,5
RDT_2P,4499,3175.8741,113.9942,0.1731,2.6656,73.2133,0.5552,0.0305,5
RDT_2P,4499.1,3175.9314,107.3363,0.1645,2.6677,72.8231,0.438,0.0358,5
RDT_2P,4499.2,3175.9888,102.1816,0.1556,2.6687,72.0421,0.4333,0.0371,5
RDT_2P,4499.3,3176.0461,97.2623,0.1469,2.6691,71.1261,0.3918,0.039,5
RDT_2P,4499.4,3176.1034,92.5629,0.1385,2.6686,70.0589,0.2975,0.0417,5
RDT_2P,4499.5,3176.1607,87.8055,0.1315,2.6672,68.9908,0.289,0.0411,5
RDT_2P,4499.6,3176.218,85.1422,0.1253,2.6654,67.9922,0.2946,0.0389,5
RDT_2P,4499.7,3176.2753,85.7631,0.1206,2.6629,67.1028,0.309,0.0349,5
RDT_2P,4499.8,3176.3327,86.5572,0.118,2.6598,66.3869,0.311,0.0327,5
RDT_2P,4499.9,3176.39,86.9613,0.1171,2.6561,65.7601,0.3072,0.0317,5
RDT_2P,4500,3176.4473,86.5534,0.1184,2.6519,65.2514,0.296,0.0325,5
RDT_2P,4500.1,3176.5046,85.8958,0.1223,2.6469,64.9049,0.2939,0.0343,5
RDT_2P,4500.2,3176.5619,85.5999,0.1271,2.6415,64.6665,0.3011,0.0361,5
RDT_2P,4500.3,3176.6193,86.3236,0.1328,2.6355,64.606,0.3256,0.0378,5
RDT_2P,4500.4,3176.6766,87.8589,0.139,2.6293,64.7631,0.3329,0.0406,5
RDT_2P,4500.5,3176.7339,89.21,0.145,2.6232,65.0493,0.3328,0.0442,5
RDT_2P,4500.6,3176.7912,89.21,0.1498,2.6174,65.5385,0.3257,0.0493,5
RDT_2P,4500.7,3176.8485,88.9684,0.1536,2.6121,66.1585,0.3318,0.0539,5
RDT_2P,4500.8,3176.9058,88.9536,0.157,2.6073,66.8422,0.3454,0.058,5
RDT_2P,4500.9,3176.9632,90.2216,0.1598,2.6036,67.5772,0.3687,0.0613,5
RDT_2P,4501,3177.0205,92.1739,0.1631,2.6015,68.2934,0.3934,0.0643,5
RDT_2P,4501.1,3177.0778,94.4798,0.1668,2.6002,68.9916,0.4181,0.0676,5
RDT_2P,4501.2,3177.1351,96.8785,0.1716,2.5995,69.6405,0.4392,0.0728,5
RDT_2P,4501.3,3177.1924,99.0259,0.1781,2.5979,70.3064,0.4549,0.0544,5
RDT_2P,4501.4,3177.2498,100.945,0.1858,2.595,71.0023,0.4691,0.0232,5
RDT_2P,4501.5,3177.3071,102.195,0.1962,2.5875,71.8725,0.4994,0.0069,4
RDT_2P,4501.6,3177.3644,104.4107,0.2091,2.5703,72.9341,0.5193,0,4
RDT_2P,4501.7,3177.4217,107.2412,0.2241,2.5444,74.1537,0.5301,0,4
RDT_2P,4501.8,3177.479,108.4649,0.2445,2.4841,75.74,0.509,0,4
RDT_2P,4501.9,3177.5364,108.0389,0.2687,2.4013,77.5185,0.469,0,4
RDT_2P,4502,3177.5937,106.15,0.2964,2.2984,79.4675,0.4124,0,4
RDT_2P,4502.1,3177.651,100.9263,0.3284,2.1775,81.6599,0.4124,0,4
RDT_2P,4502.2,3177.7083,97.9037,0.3571,2.0659,83.8395,0.4053,0,4
RDT_2P,4502.3,3177.7656,97.2655,0.3823,1.9646,86.0053,0.3905,0,4
RDT_2P,4502.4,3177.8229,96.0729,0.3862,1.907,87.7579,0.3901,0,4
RDT_2P,4502.5,3177.8803,95.2668,0.3803,1.8766,89.1529,0.4931,0,4
RDT_2P,4502.6,3177.9376,95.0037,0.3628,1.8795,90.0966,0.7321,0,4
RDT_2P,4502.7,3177.9949,111.2113,0.3404,1.9366,90.2969,0.7542,0,4
RDT_2P,4502.8,3178.0522,124.555,0.3186,2.0162,90.1995,0.806,0.0001,4
RDT_2P,4502.9,3178.1095,130.5682,0.2988,2.1242,89.7362,0.941,0.0002,4
RDT_2P,4503,3178.1669,139.3763,0.2829,2.2448,88.9134,0.9599,0.0003,4
RDT_2P,4503.1,3178.2242,146.9344,0.2687,2.3607,87.8881,0.9495,0.0004,4
RDT_2P,4503.2,3178.2815,151.1828,0.2567,2.4634,86.5829,0.9188,0.0008,4
RDT_2P,4503.3,3178.3388,150.2847,0.2468,2.5354,84.9496,0.913,0.0011,4
RDT_2P,4503.4,3178.3961,148.5076,0.238,2.591,83.2073,0.8931,0.0022,4
RDT_2P,4503.5,3178.4534,147.5337,0.2303,2.624,81.386,0.8244,0.0057,4
RDT_2P,4503.6,3178.5108,143.54,0.2244,2.644,79.851,0.781,0.0118,5
RDT_2P,4503.7,3178.5681,138.6826,0.2194,2.6578,78.5684,0.7547,0.0171,5
RDT_2P,4503.8,3178.6254,134.1103,0.2157,2.6654,77.799,0.7572,0.018,5
RDT_2P,4503.9,3178.6827,132.2982,0.2126,2.6694,77.4303,0.7534,0.0167,5
RDT_2P,4504,3178.74,131.62,0.2099,2.6713,77.2587,0.7487,0.0156,5
RDT_2P,4504.1,3178.7974,131.1989,0.2077,2.6707,77.2627,0.7505,0.0182,5
RDT_2P,4504.2,3178.8547,131.0556,0.2059,2.6693,77.271,0.7554,0.0193,5
RDT_2P,4504.3,3178.912,131.1292,0.2044,2.6676,77.2826,0.7566,0.0205,5
RDT_2P,4504.4,3178.9693,131.695,0.2026,2.6659,77.3017,0.7255,0.027,5
RDT_2P,4504.5,3179.0266,130.4089,0.2008,2.6646,77.3657,0.7119,0.0321,5
RDT_2P,4504.6,3179.084,128.1496,0.1989,2.6636,77.4634,0.7066,0.0367,5
RDT_2P,4504.7,3179.1413,127.3457,0.1973,2.6622,77.6175,0.6792,0.0459,5
RDT_2P,4504.8,3179.1986,125.6425,0.1961,2.6601,77.781,0.6483,0.059,5
RDT_2P,4504.9,3179.2559,123.214,0.1952,2.6575,77.9526,0.616,0.0746,5
RDT_2P,4505,3179.3132,119.8937,0.1941,2.6533,78.1449,0.6093,0.0822,4
RDT_2P,4505.1,3179.3705,117.7595,0.1927,2.6484,78.3656,0.6121,0.0845,3
RDT_2P,4505.2,3179.4279,116.72,0.191,2.643,78.6126,0.6237,0.0818,3
RDT_2P,4505.3,3179.4852,117.6937,0.189,2.6378,78.8875,0.6237,0.0801,3
RDT_2P,4505.4,3179.5425,118.2533,0.1868,2.6334,79.1153,0.6433,0.0723,3
RDT_2P,4505.5,3179.5998,118.3644,0.1844,2.6297,79.2919,0.6843,0.0578,3
