WELL,MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
RD_7P,3573.78,3312.5504,120.447,0.195,2.627,79.067,0.7419,0.0244,5
RD_7P,3573.8562,3312.6222,120.119,0.198,2.627,79.156,0.7386,0.0256,5
RD_7P,3573.9324,3312.6939,119.636,0.199,2.628,79.176,0.7337,0.0276,5
RD_7P,3574.0086,3312.7657,119.267,0.198,2.628,79.113,0.73,0.0279,5
RD_7P,3574.0848,3312.8374,119.367,0.195,2.627,79.027,0.731,0.0287,5
RD_7P,3574.161,3312.9091,120.067,0.193,2.623,78.973,0.7381,0.0258,5
RD_7P,3574.2372,3312.9809,121.204,0.193,2.617,78.954,0.7495,0.0217,5
RD_7P,3574.3134,3313.0526,122.471,0.196,2.61,78.949,0.7623,0.0176,5
RD_7P,3574.3896,3313.1244,123.654,0.2,2.604,78.959,0.7743,0.0144,5
RD_7P,3574.4658,3313.1961,124.661,0.206,2.598,79.01,0.7662,0.0165,5
RD_7P,3574.542,3313.2679,125.4,0.212,2.594,79.11,0.7445,0.0234,5
RD_7P,3574.6182,3313.3396,125.812,0.216,2.593,79.211,0.7216,0.0328,5
RD_7P,3574.6944,3313.4113,125.848,0.216,2.593,79.26,0.697,0.0454,5
RD_7P,3574.7706,3313.4831,125.54,0.212,2.596,79.235,0.6851,0.0456,5
RD_7P,3574.8468,3313.5548,124.942,0.206,2.601,79.157,0.6843,0.0427,5
RD_7P,3574.923,3313.6266,124.072,0.199,2.607,79.05,0.6925,0.0392,5
RD_7P,3574.9992,3313.6983,122.971,0.194,2.612,78.91,0.7091,0.0363,5
RD_7P,3575.0754,3313.77,121.867,0.191,2.617,78.722,0.7263,0.0307,5
RD_7P,3575.1516,3313.8418,121.118,0.19,2.622,78.506,0.7401,0.0251,5
RD_7P,3575.2278,3313.9135,121.008,0.192,2.625,78.338,0.7476,0.0223,5
RD_7P,3575.304,3313.9853,121.641,0.194,2.626,78.284,0.7539,0.0202,5
RD_7P,3575.3802,3314.057,122.819,0.195,2.625,78.333,0.7567,0.0193,5
RD_7P,3575.4564,3314.1288,124.085,0.196,2.619,78.401,0.7482,0.0221,5
RD_7P,3575.5326,3314.2005,124.85,0.197,2.61,78.41,0.7269,0.0304,5
RD_7P,3575.6088,3314.2722,124.73,0.198,2.598,78.361,0.6958,0.0445,5
RD_7P,3575.685,3314.344,123.656,0.199,2.588,78.325,0.6653,0.0501,5
RD_7P,3575.7612,3314.4157,121.936,0.198,2.582,78.367,0.6426,0.0534,5
RD_7P,3575.8374,3314.4875,120.061,0.196,2.582,78.449,0.6386,0.0534,5
RD_7P,3575.9136,3314.5592,118.523,0.193,2.588,78.472,0.6537,0.0501,5
RD_7P,3575.9898,3314.631,117.757,0.19,2.597,78.399,0.682,0.045,5
RD_7P,3576.066,3314.7027,117.902,0.189,2.604,78.303,0.7001,0.041,5
RD_7P,3576.1422,3314.7744,118.789,0.19,2.608,78.287,0.7052,0.0387,5
RD_7P,3576.2184,3314.8462,120.022,0.193,2.608,78.368,0.6886,0.0386,5
RD_7P,3576.2946,3314.9179,121.005,0.194,2.605,78.45,0.6583,0.0402,5
RD_7P,3576.3708,3314.9897,121.125,0.193,2.602,78.44,0.6341,0.0419,5
RD_7P,3576.447,3315.0614,120.112,0.188,2.601,78.355,0.6176,0.0423,5
RD_7P,3576.5232,3315.1332,118.218,0.181,2.601,78.289,0.6165,0.0423,5
RD_7P,3576.5994,3315.2049,116.101,0.176,2.602,78.29,0.625,0.0418,5
RD_7P,3576.6756,3315.2766,114.557,0.172,2.605,78.329,0.6381,0.0401,5
RD_7P,3576.7518,3315.3484,114.177,0.172,2.607,78.349,0.6492,0.039,5
RD_7P,3576.828,3315.4201,115.102,0.174,2.61,78.341,0.6591,0.0373,5
RD_7P,3576.9042,3315.4919,117.004,0.176,2.613,78.351,0.6687,0.0356,5
RD_7P,3576.9804,3315.5636,119.294,0.178,2.617,78.422,0.6835,0.0333,5
RD_7P,3577.0566,3315.6354,121.364,0.179,2.62,78.527,0.703,0.0316,5
RD_7P,3577.1328,3315.7071,122.913,0.18,2.623,78.614,0.72,0.0299,5
RD_7P,3577.209,3315.7788,123.811,0.182,2.624,78.668,0.7294,0.0293,5
RD_7P,3577.2852,3315.8506,124.107,0.186,2.622,78.708,0.7293,0.0294,5
RD_7P,3577.3614,3315.9223,123.906,0.189,2.62,78.749,0.7224,0.0317,5
RD_7P,3577.4376,3315.9941,123.345,0.191,2.617,78.773,0.7097,0.0334,5
RD_7P,3577.5138,3316.0658,122.646,0.192,2.616,78.755,0.7006,0.034,5
RD_7P,3577.59,3316.1375,122.044,0.191,2.617,78.688,0.6955,0.0334,5
RD_7P,3577.6662,3316.2093,121.64,0.189,2.618,78.601,0.6905,0.0328,5
RD_7P,3577.7424,3316.281,121.52,0.187,2.619,78.521,0.6886,0.0322,5
RD_7P,3577.8186,3316.3528,121.731,0.185,2.618,78.44,0.6862,0.0327,5
RD_7P,3577.8948,3316.4245,122.057,0.183,2.614,78.322,0.6812,0.0351,5
RD_7P,3577.971,3316.4963,122.051,0.182,2.609,78.153,0.6809,0.038,5
RD_7P,3578.0472,3316.568,121.395,0.182,2.603,77.965,0.6763,0.0415,5
RD_7P,3578.1234,3316.6397,119.989,0.183,2.598,77.814,0.6671,0.0444,5
RD_7P,3578.1996,3316.7115,117.917,0.186,2.595,77.738,0.6579,0.0461,5
RD_7P,3578.2758,3316.7832,115.585,0.188,2.593,77.718,0.6472,0.0472,5
RD_7P,3578.352,3316.855,113.5,0.188,2.591,77.703,0.633,0.0483,5
RD_7P,3578.4282,3316.9267,112.175,0.187,2.591,77.673,0.6224,0.0482,5
RD_7P,3578.5044,3316.9985,112.08,0.185,2.593,77.655,0.622,0.0471,5
RD_7P,3578.5806,3317.0702,113.339,0.182,2.597,77.688,0.6296,0.0448,5
RD_7P,3578.6568,3317.1419,115.549,0.179,2.602,77.771,0.6459,0.0419,5
RD_7P,3578.733,3317.2137,118.092,0.178,2.608,77.86,0.6681,0.0385,5
RD_7P,3578.8092,3317.2854,120.392,0.178,2.615,77.907,0.6928,0.0345,5
RD_7P,3578.8854,3317.3572,122.068,0.18,2.622,77.919,0.7084,0.0305,5
RD_7P,3578.9616,3317.4289,122.943,0.183,2.626,77.944,0.7134,0.0281,5
RD_7P,3579.0378,3317.5006,123.094,0.186,2.629,78.01,0.7159,0.0264,5
RD_7P,3579.114,3317.5724,122.792,0.186,2.631,78.104,0.7134,0.0252,5
RD_7P,3579.1902,3317.6441,122.308,0.185,2.632,78.194,0.7114,0.0246,5
RD_7P,3579.2664,3317.7159,121.799,0.184,2.632,78.282,0.7078,0.0246,5
RD_7P,3579.3426,3317.7876,121.386,0.182,2.63,78.399,0.7003,0.0258,5
RD_7P,3579.4188,3317.8594,121.148,0.181,2.628,78.568,0.6867,0.0269,5
RD_7P,3579.495,3317.9311,121.151,0.18,2.625,78.772,0.673,0.0286,5
RD_7P,3579.5712,3318.0028,121.372,0.179,2.622,78.978,0.6599,0.0303,5
RD_7P,3579.6474,3318.0746,121.753,0.176,2.619,79.162,0.6528,0.032,5
RD_7P,3579.7236,3318.1463,122.218,0.174,2.617,79.308,0.6547,0.0332,5
RD_7P,3579.7998,3318.2181,122.663,0.172,2.615,79.403,0.6608,0.0344,5
RD_7P,3579.876,3318.2898,122.904,0.172,2.615,79.424,0.6744,0.0345,5
RD_7P,3579.9522,3318.3616,122.664,0.174,2.615,79.347,0.6825,0.0345,5
RD_7P,3580.0284,3318.4333,121.901,0.177,2.614,79.169,0.6816,0.0351,5
RD_7P,3580.1046,3318.505,120.982,0.181,2.614,78.92,0.6787,0.0351,5
RD_7P,3580.1808,3318.5768,120.349,0.183,2.615,78.648,0.6772,0.0345,5
RD_7P,3580.257,3318.6485,120.449,0.183,2.616,78.41,0.6756,0.0339,5
RD_7P,3580.3332,3318.7203,121.341,0.182,2.618,78.243,0.6791,0.0327,5
RD_7P,3580.4094,3318.792,122.579,0.181,2.623,78.147,0.6921,0.0298,5
RD_7P,3580.4856,3318.8638,123.438,0.18,2.628,78.112,0.7087,0.027,5
RD_7P,3580.5618,3318.9355,123.404,0.18,2.631,78.136,0.7189,0.0252,5
RD_7P,3580.638,3319.0072,122.629,0.181,2.632,78.216,0.7244,0.0246,5
RD_7P,3580.7142,3319.079,121.67,0.183,2.63,78.329,0.721,0.0258,5
RD_7P,3580.7904,3319.1507,121.01,0.184,2.625,78.441,0.708,0.0287,5
RD_7P,3580.8666,3319.2225,120.704,0.185,2.62,78.516,0.6915,0.0316,5
RD_7P,3580.9428,3319.2942,120.47,0.185,2.616,78.533,0.6734,0.0339,5
RD_7P,3581.019,3319.3659,120.104,0.184,2.614,78.484,0.6559,0.0349,5
RD_7P,3581.0952,3319.4377,119.545,0.182,2.614,78.365,0.6417,0.0349,5
RD_7P,3581.1714,3319.5094,118.845,0.179,2.615,78.181,0.6325,0.0342,5
RD_7P,3581.2476,3319.5812,118.178,0.175,2.615,77.961,0.6248,0.0341,5
RD_7P,3581.3238,3319.6529,117.678,0.171,2.614,77.759,0.6186,0.0347,5
RD_7P,3581.4,3319.7247,117.332,0.168,2.612,77.622,0.611,0.0358,5
RD_7P,3581.4762,3319.7964,116.984,0.166,2.608,77.554,0.6051,0.0381,5
RD_7P,3581.5524,3319.8681,116.553,0.165,2.603,77.547,0.5986,0.041,5
RD_7P,3581.6286,3319.9399,116.086,0.164,2.599,77.597,0.6026,0.0434,5
RD_7P,3581.7048,3320.0116,115.58,0.165,2.597,77.708,0.6127,0.0446,5
RD_7P,3581.781,3320.0834,115.078,0.166,2.597,77.896,0.6268,0.0447,5
RD_7P,3581.8572,3320.1551,114.773,0.17,2.6,78.151,0.6414,0.0431,5
RD_7P,3581.9334,3320.2269,114.979,0.174,2.604,78.423,0.6565,0.0408,5
RD_7P,3582.0096,3320.2986,116.014,0.178,2.607,78.654,0.6668,0.0391,5
RD_7P,3582.0858,3320.3703,117.994,0.18,2.609,78.825,0.6772,0.038,5
RD_7P,3582.162,3320.4421,120.539,0.182,2.609,78.952,0.6814,0.038,5
RD_7P,3582.2382,3320.5138,123.079,0.183,2.609,79.064,0.6878,0.038,5
RD_7P,3582.3144,3320.5856,125.076,0.185,2.607,79.182,0.6908,0.0392,5
RD_7P,3582.3906,3320.6573,126.045,0.186,2.606,79.3,0.6903,0.0398,5
RD_7P,3582.4668,3320.7291,125.835,0.188,2.604,79.371,0.6835,0.0409,5
RD_7P,3582.543,3320.8008,124.824,0.19,2.603,79.348,0.6724,0.0415,5
RD_7P,3582.6192,3320.8725,123.565,0.19,2.601,79.227,0.655,0.0426,5
RD_7P,3582.6954,3320.9443,122.448,0.189,2.6,79.066,0.6361,0.043,5
RD_7P,3582.7716,3321.016,121.736,0.186,2.598,78.946,0.6144,0.0441,5
RD_7P,3582.8478,3321.0878,121.483,0.182,2.595,78.896,0.5933,0.0457,5
RD_7P,3582.924,3321.1595,121.363,0.177,2.592,78.865,0.5786,0.0473,5
RD_7P,3583.0002,3321.2312,120.946,0.172,2.59,78.805,0.5675,0.0483,5
RD_7P,3583.0764,3321.303,120.088,0.168,2.589,78.761,0.5612,0.0489,5
RD_7P,3583.1526,3321.3747,119.144,0.166,2.589,78.81,0.5604,0.0489,5
RD_7P,3583.2288,3321.4465,118.681,0.164,2.591,78.945,0.5671,0.0478,5
RD_7P,3583.305,3321.5182,119.022,0.163,2.594,79.066,0.5821,0.0461,5
RD_7P,3583.3812,3321.59,120.006,0.163,2.597,79.075,0.6015,0.0445,5
RD_7P,3583.4574,3321.6617,121.323,0.164,2.6,78.972,0.6218,0.0429,5
RD_7P,3583.5336,3321.7334,122.578,0.167,2.603,78.836,0.6419,0.0413,5
RD_7P,3583.6098,3321.8052,123.254,0.171,2.605,78.717,0.6574,0.0402,5
RD_7P,3583.686,3321.8769,123.053,0.175,2.606,78.604,0.662,0.0397,5
RD_7P,3583.7622,3321.9487,122.097,0.179,2.606,78.503,0.6593,0.0397,5
RD_7P,3583.8384,3322.0204,120.795,0.182,2.605,78.487,0.6537,0.0402,5
RD_7P,3583.9146,3322.0922,119.623,0.182,2.604,78.633,0.6455,0.0408,5
RD_7P,3583.9908,3322.1639,118.885,0.181,2.605,78.908,0.6431,0.0402,5
RD_7P,3584.067,3322.2356,118.785,0.18,2.607,79.166,0.6489,0.039,5
RD_7P,3584.1432,3322.3074,119.258,0.178,2.61,79.251,0.6638,0.0373,5
RD_7P,3584.2194,3322.3791,119.942,0.177,2.614,79.123,0.6851,0.0351,5
RD_7P,3584.2956,3322.4509,120.495,0.178,2.619,78.891,0.7041,0.0322,5
RD_7P,3584.3718,3322.5226,120.86,0.181,2.623,78.702,0.7113,0.0299,5
RD_7P,3584.448,3322.5944,121.391,0.185,2.629,78.607,0.7146,0.0264,5
RD_7P,3584.5242,3322.6661,122.387,0.187,2.635,78.535,0.7109,0.0229,5
RD_7P,3584.6004,3322.7378,123.614,0.186,2.641,78.403,0.7079,0.0193,5
RD_7P,3584.6766,3322.8096,124.592,0.183,2.646,78.233,0.7065,0.0164,5
RD_7P,3584.7528,3322.8813,124.878,0.178,2.647,78.133,0.7031,0.0158,5
RD_7P,3584.829,3322.9531,124.18,0.174,2.645,78.186,0.6981,0.0169,5
RD_7P,3584.9052,3323.0248,122.589,0.171,2.641,78.341,0.6875,0.0193,5
RD_7P,3584.9814,3323.0965,120.606,0.17,2.634,78.444,0.6724,0.0233,5
RD_7P,3585.0576,3323.1683,118.817,0.17,2.628,78.416,0.6603,0.0267,5
RD_7P,3585.1338,3323.24,117.538,0.169,2.624,78.334,0.6574,0.0291,5
RD_7P,3585.21,3323.3118,116.923,0.169,2.62,78.319,0.6564,0.0314,5
RD_7P,3585.2862,3323.3835,116.996,0.169,2.616,78.425,0.6579,0.0338,5
RD_7P,3585.3624,3323.4553,117.533,0.171,2.612,78.638,0.6579,0.0361,5
RD_7P,3585.4386,3323.527,118.222,0.173,2.605,78.892,0.6458,0.0402,5
RD_7P,3585.5148,3323.5987,118.698,0.176,2.597,79.113,0.6245,0.0447,5
RD_7P,3585.591,3323.6705,118.734,0.178,2.589,79.259,0.5988,0.0492,5
RD_7P,3585.6672,3323.7422,118.401,0.178,2.581,79.306,0.5746,0.0537,5
RD_7P,3585.7434,3323.814,117.931,0.176,2.578,79.247,0.5691,0.0553,5
RD_7P,3585.8196,3323.8857,117.386,0.173,2.578,79.132,0.5751,0.0553,5
RD_7P,3585.8958,3323.9575,116.857,0.171,2.582,79.012,0.5902,0.0531,5
RD_7P,3585.972,3324.0292,116.432,0.172,2.588,78.887,0.6044,0.0497,5
RD_7P,3586.0482,3324.1009,116.251,0.174,2.593,78.735,0.6095,0.0469,5
RD_7P,3586.1244,3324.1727,116.403,0.176,2.594,78.554,0.5994,0.0463,5
RD_7P,3586.2006,3324.2444,117.003,0.176,2.59,78.376,0.5772,0.0484,5
RD_7P,3586.2768,3324.3162,118,0.174,2.583,78.265,0.5489,0.0523,5
RD_7P,3586.353,3324.3879,118.981,0.17,2.574,78.248,0.5191,0.0572,5
RD_7P,3586.4292,3324.4597,119.229,0.166,2.567,78.286,0.4994,0.061,5
RD_7P,3586.5054,3324.5314,118.221,0.162,2.562,78.334,0.4907,0.0638,3
RD_7P,3586.5816,3324.6031,115.986,0.159,2.56,78.4,0.4926,0.065,3
RD_7P,3586.6578,3324.6749,113.207,0.158,2.561,78.527,0.5042,0.0645,3
RD_7P,3586.734,3324.7466,110.836,0.159,2.564,78.75,0.5184,0.0629,3
RD_7P,3586.8102,3324.8184,109.555,0.161,2.568,79.054,0.5384,0.0607,3
RD_7P,3586.8864,3324.8901,109.531,0.164,2.572,79.354,0.5582,0.0585,3
RD_7P,3586.9626,3324.9618,110.35,0.166,2.577,79.541,0.5789,0.0557,3
RD_7P,3587.0388,3325.0336,111.283,0.17,2.581,79.579,0.5951,0.0536,3
RD_7P,3587.115,3325.1053,111.669,0.173,2.584,79.521,0.6058,0.0519,3
RD_7P,3587.1912,3325.1771,111.419,0.176,2.587,79.458,0.613,0.0502,3
RD_7P,3587.2674,3325.2488,110.923,0.178,2.588,79.437,0.615,0.0496,3
RD_7P,3587.3436,3325.3206,110.652,0.179,2.588,79.436,0.6174,0.0496,3
RD_7P,3587.4198,3325.3923,110.812,0.179,2.589,79.409,0.6254,0.0491,3
RD_7P,3587.496,3325.464,111.274,0.179,2.59,79.358,0.6321,0.0486,3
RD_7P,3587.5722,3325.5358,111.715,0.18,2.591,79.331,0.6329,0.048,3
RD_7P,3587.6484,3325.6075,111.892,0.182,2.591,79.348,0.6222,0.048,3
RD_7P,3587.7246,3325.6793,111.686,0.183,2.589,79.347,0.6016,0.0491,3
RD_7P,3587.8008,3325.751,111.154,0.182,2.586,79.234,0.5826,0.0508,3
RD_7P,3587.877,3325.8228,110.346,0.178,2.581,78.971,0.5667,0.0535,3
RD_7P,3587.9532,3325.8945,109.403,0.173,2.575,78.617,0.5581,0.0568,3
RD_7P,3588.0294,3325.9662,108.45,0.17,2.569,78.285,0.5507,0.0602,3
RD_7P,3588.1056,3326.038,107.678,0.169,2.563,78.078,0.5398,0.0635,3
RD_7P,3588.1818,3326.1097,107.148,0.171,2.559,78.033,0.5294,0.0657,3
RD_7P,3588.258,3326.1815,106.84,0.172,2.558,78.126,0.5238,0.0662,3
RD_7P,3588.3342,3326.2532,106.729,0.172,2.56,78.281,0.529,0.0651,3
RD_7P,3588.4104,3326.325,106.877,0.171,2.564,78.41,0.5429,0.0629,3
RD_7P,3588.4866,3326.3967,107.256,0.17,2.568,78.488,0.5627,0.0607,3
RD_7P,3588.5628,3326.4684,107.819,0.171,2.572,78.544,0.5849,0.0585,3
RD_7P,3588.639,3326.5402,108.342,0.173,2.574,78.586,0.5985,0.0574,3
RD_7P,3588.7152,3326.6119,108.74,0.177,2.574,78.589,0.6009,0.0574,3
RD_7P,3588.7914,3326.6837,109.051,0.181,2.573,78.521,0.5966,0.058,3
RD_7P,3588.8676,3326.7554,109.329,0.183,2.571,78.396,0.5845,0.0591,3
RD_7P,3588.9438,3326.8271,109.648,0.183,2.569,78.291,0.5721,0.0602,3
RD_7P,3589.02,3326.8989,110.142,0.182,2.563,78.305,0.5552,0.0635,3
RD_7P,3589.0962,3326.9706,110.831,0.179,2.555,78.468,0.5356,0.068,3
RD_7P,3589.1724,3327.0424,111.515,0.177,2.545,78.735,0.5141,0.0736,3
RD_7P,3589.2486,3327.1141,111.901,0.176,2.535,79.022,0.4962,0.0793,3
RD_7P,3589.3248,3327.1859,111.9,0.175,2.525,79.224,0.4795,0.0849,3
RD_7P,3589.401,3327.2576,111.546,0.175,2.519,79.253,0.4687,0.0883,3
RD_7P,3589.4772,3327.3293,110.892,0.176,2.515,79.123,0.4562,0.0905,3
RD_7P,3589.5534,3327.4011,109.926,0.177,2.513,78.951,0.4451,0.0916,3
RD_7P,3589.6296,3327.4728,108.537,0.177,2.512,78.845,0.436,0.0921,3
RD_7P,3589.7058,3327.5446,106.698,0.175,2.513,78.801,0.4332,0.0915,3
RD_7P,3589.782,3327.6163,104.507,0.173,2.514,78.713,0.4361,0.0909,3
RD_7P,3589.8582,3327.6881,102.055,0.171,2.514,78.529,0.444,0.0909,3
RD_7P,3589.9344,3327.7598,99.562,0.17,2.515,78.346,0.4588,0.0904,3
RD_7P,3590.0106,3327.8315,97.265,0.171,2.514,78.33,0.4666,0.091,3
RD_7P,3590.0868,3327.9033,95.371,0.174,2.514,78.542,0.4693,0.091,3
RD_7P,3590.163,3327.975,94.045,0.178,2.514,78.881,0.4671,0.091,3
RD_7P,3590.2392,3328.0468,93.486,0.18,2.516,79.18,0.4654,0.0898,3
RD_7P,3590.3154,3328.1185,93.761,0.18,2.52,79.346,0.4686,0.0875,3
RD_7P,3590.3916,3328.1903,94.777,0.179,2.523,79.392,0.4711,0.0858,3
RD_7P,3590.4678,3328.262,96.211,0.177,2.524,79.373,0.4717,0.0852,3
RD_7P,3590.544,3328.3337,97.738,0.176,2.523,79.315,0.4654,0.0858,3
RD_7P,3590.6202,3328.4055,99.048,0.175,2.52,79.209,0.4523,0.0875,3
RD_7P,3590.6964,3328.4772,100.06,0.175,2.517,79.042,0.4392,0.0891,3
RD_7P,3590.7726,3328.549,100.768,0.173,2.514,78.811,0.426,0.0908,3
RD_7P,3590.8488,3328.6207,101.242,0.171,2.514,78.536,0.4254,0.0908,3
RD_7P,3590.925,3328.6924,101.545,0.169,2.516,78.286,0.4351,0.0897,3
RD_7P,3591.0012,3328.7642,101.715,0.167,2.521,78.156,0.4522,0.0869,3
RD_7P,3591.0774,3328.8359,101.704,0.168,2.527,78.197,0.4735,0.0836,3
RD_7P,3591.1536,3328.9077,101.561,0.17,2.534,78.354,0.4961,0.0797,3
RD_7P,3591.2298,3328.9794,101.32,0.172,2.541,78.528,0.5215,0.0757,3
RD_7P,3591.306,3329.0512,100.993,0.175,2.546,78.668,0.5454,0.0731,3
RD_7P,3591.3822,3329.1229,100.667,0.177,2.547,78.786,0.5421,0.0746,3
RD_7P,3591.4584,3329.1946,100.481,0.181,2.544,78.918,0.5402,0.0775,3
RD_7P,3591.5346,3329.2664,100.458,0.186,2.538,79.071,0.54,0.0809,3
RD_7P,3591.6108,3329.3381,100.562,0.193,2.531,79.23,0.541,0.0836,3
RD_7P,3591.687,3329.4099,100.751,0.198,2.525,79.369,0.5429,0.085,3
RD_7P,3591.7632,3329.4816,101.01,0.2,2.522,79.471,0.5232,0.0866,3
RD_7P,3591.8394,3329.5534,101.311,0.198,2.524,79.516,0.5152,0.0855,3
RD_7P,3591.9156,3329.6251,101.605,0.193,2.528,79.478,0.5167,0.0832,3
RD_7P,3591.9918,3329.6968,101.988,0.189,2.534,79.361,0.5294,0.0798,3
RD_7P,3592.068,3329.7686,102.706,0.186,2.54,79.196,0.545,0.0764,3
RD_7P,3592.1442,3329.8403,103.805,0.185,2.546,79.017,0.5566,0.073,3
RD_7P,3592.2204,3329.9121,104.988,0.186,2.551,78.836,0.5591,0.0702,3
RD_7P,3592.2966,3329.9838,105.901,0.187,2.555,78.656,0.5545,0.0679,3
RD_7P,3592.3728,3330.0556,106.498,0.186,2.558,78.503,0.5464,0.0662,3
RD_7P,3592.449,3330.1273,106.859,0.183,2.562,78.399,0.5424,0.0639,3
RD_7P,3592.5252,3330.199,106.991,0.179,2.566,78.331,0.5418,0.0616,3
RD_7P,3592.6014,3330.2708,106.834,0.175,2.569,78.272,0.5468,0.0599,3
RD_7P,3592.6776,3330.3425,106.388,0.172,2.57,78.216,0.5543,0.0594,3
RD_7P,3592.7538,3330.4143,105.76,0.17,2.568,78.189,0.5574,0.0605,3
RD_7P,3592.83,3330.486,104.958,0.171,2.562,78.218,0.5484,0.0639,3
RD_7P,3592.9062,3330.5577,103.837,0.173,2.554,78.275,0.5303,0.0683,3
RD_7P,3592.9824,3330.6295,102.338,0.175,2.545,78.294,0.5047,0.0734,3
RD_7P,3593.0586,3330.7012,100.608,0.175,2.538,78.265,0.4819,0.0773,3
RD_7P,3593.1348,3330.773,98.775,0.174,2.533,78.265,0.4687,0.0801,3
RD_7P,3593.211,3330.8447,97.135,0.171,2.532,78.385,0.4686,0.0807,3
RD_7P,3593.2872,3330.9165,96.214,0.169,2.533,78.656,0.478,0.0803,3
RD_7P,3593.3634,3330.9882,96.529,0.169,2.536,79.018,0.4966,0.0786,3
RD_7P,3593.4396,3331.0599,98.11,0.17,2.539,79.334,0.513,0.077,3
RD_7P,3593.5158,3331.1317,100.533,0.173,2.542,79.515,0.528,0.0753,3
RD_7P,3593.592,3331.2034,103.14,0.177,2.546,79.616,0.5428,0.0731,3
RD_7P,3593.6682,3331.2752,105.378,0.179,2.551,79.751,0.5545,0.0703,3
RD_7P,3593.7444,3331.3469,107.03,0.182,2.557,79.947,0.5666,0.0669,3
RD_7P,3593.8206,3331.4187,108.23,0.183,2.564,80.089,0.577,0.0629,3
RD_7P,3593.8968,3331.4904,109.16,0.183,2.57,80.004,0.582,0.0595,3
RD_7P,3593.973,3331.5621,109.914,0.183,2.575,79.663,0.5888,0.0567,3
RD_7P,3594.0492,3331.6339,110.254,0.181,2.577,79.28,0.5947,0.0556,3
RD_7P,3594.1254,3331.7056,109.906,0.179,2.575,79.107,0.5942,0.0567,3
RD_7P,3594.2016,3331.7774,108.847,0.179,2.57,79.169,0.5895,0.0595,3
RD_7P,3594.2778,3331.8491,107.352,0.18,2.563,79.279,0.5788,0.0634,3
RD_7P,3594.354,3331.9209,105.706,0.181,2.554,79.279,0.5587,0.0685,3
RD_7P,3594.4302,3331.9926,104.102,0.183,2.544,79.218,0.5313,0.0741,3
RD_7P,3594.5064,3332.0643,102.685,0.183,2.537,79.313,0.5066,0.078,3
RD_7P,3594.5826,3332.1361,101.603,0.182,2.531,79.713,0.4876,0.0814,3
RD_7P,3594.6588,3332.2078,101.077,0.179,2.528,80.32,0.4816,0.0832,3
RD_7P,3594.735,3332.2796,101.358,0.176,2.527,80.872,0.485,0.0838,3
RD_7P,3594.8112,3332.3513,102.502,0.175,2.528,81.179,0.4977,0.0833,3
RD_7P,3594.8874,3332.423,104.395,0.176,2.531,81.239,0.5143,0.0816,3
RD_7P,3594.9636,3332.4948,106.594,0.178,2.535,81.172,0.5294,0.0794,3
RD_7P,3595.0398,3332.5665,108.429,0.182,2.539,81.073,0.541,0.0772,3
RD_7P,3595.116,3332.6383,109.432,0.184,2.542,80.894,0.5452,0.0754,3
RD_7P,3595.1922,3332.71,109.509,0.186,2.542,80.507,0.5453,0.0754,3
RD_7P,3595.2684,3332.7818,108.837,0.186,2.542,79.909,0.5506,0.0754,3
RD_7P,3595.3446,3332.8535,107.609,0.185,2.541,79.286,0.5574,0.076,3
RD_7P,3595.4208,3332.9252,106.009,0.186,2.54,78.886,0.566,0.0765,3
RD_7P,3595.497,3332.997,104.23,0.188,2.539,78.839,0.5728,0.0771,3
RD_7P,3595.5732,3333.0687,102.63,0.191,2.537,79.08,0.5619,0.0795,3
RD_7P,3595.6494,3333.1405,101.791,0.194,2.534,79.427,0.5534,0.082,3
RD_7P,3595.7256,3333.2122,102.126,0.196,2.532,79.732,0.5568,0.0829,3
RD_7P,3595.8018,3333.284,103.576,0.199,2.53,79.974,0.5715,0.0827,3
RD_7P,3595.878,3333.3557,105.574,0.201,2.532,80.184,0.5747,0.0812,3
RD_7P,3595.9542,3333.4274,107.32,0.201,2.536,80.349,0.5722,0.0789,3
RD_7P,3596.0304,3333.4992,108.103,0.201,2.542,80.381,0.5737,0.0755,3
RD_7P,3596.1066,3333.5709,107.538,0.198,2.549,80.174,0.5824,0.0715,3
RD_7P,3596.1828,3333.6427,105.804,0.195,2.555,79.707,0.594,0.0681,3
RD_7P,3596.259,3333.7144,103.443,0.192,2.559,79.098,0.5701,0.0685,3
RD_7P,3596.3352,3333.7862,101.033,0.192,2.561,78.525,0.5458,0.0701,3
RD_7P,3596.4114,3333.8579,98.923,0.193,2.561,78.094,0.5245,0.0719,3
RD_7P,3596.4876,3333.9296,97.161,0.195,2.559,77.775,0.5067,0.0733,3
RD_7P,3596.5638,3334.0014,95.688,0.196,2.555,77.469,0.4918,0.0745,3
RD_7P,3596.64,3334.0731,94.483,0.194,2.55,77.142,0.4796,0.0757,3
RD_7P,3596.7162,3334.1449,93.443,0.189,2.545,76.874,0.4691,0.0768,3
RD_7P,3596.7924,3334.2166,92.382,0.183,2.539,76.781,0.4584,0.079,2
RD_7P,3596.8686,3334.2883,91.079,0.177,2.532,76.88,0.4452,0.0824,2
RD_7P,3596.9448,3334.3601,89.402,0.172,2.523,77.075,0.4283,0.0876,2
RD_7P,3597.021,3334.4318,87.269,0.17,2.512,77.251,0.4068,0.0944,2
