WELL,MD,TVDSS,GR,NPHI,RHOZ,DT,VCL,PHIE,Deltaic_Facies
RD_2P_P,2864.4,2635.5803,82.9122,0.2151,2.4111,83.5018,0.3744,0.1391,3
RD_2P_P,2864.55,2635.7063,80.9748,0.213,2.4229,82.7245,0.3492,0.1345,3
RD_2P_P,2864.7,2635.8323,81.4103,0.1972,2.4304,82.5046,0.3329,0.134,3
RD_2P_P,2864.85,2635.9583,82.81,0.1959,2.4298,82.4452,0.3215,0.1388,3
RD_2P_P,2865,2636.0843,82.5195,0.1975,2.4196,83.298,0.3522,0.1439,3
RD_2P_P,2865.15,2636.2103,82.3182,0.2154,2.41,84.2292,0.3478,0.1476,3
RD_2P_P,2865.3,2636.3363,85.8879,0.2134,2.4046,84.2343,0.3545,0.1397,3
RD_2P_P,2865.45,2636.4622,84.5717,0.2073,2.4219,83.8196,0.3559,0.1268,3
RD_2P_P,2865.6,2636.5882,78.3755,0.1962,2.4464,80.9752,0.3473,0.1205,3
RD_2P_P,2865.75,2636.7142,76.0618,0.1995,2.4645,79.8918,0.3678,0.1275,3
RD_2P_P,2865.9,2636.8402,78.9632,0.2133,2.4458,80.318,0.3867,0.1375,3
RD_2P_P,2866.05,2636.9662,85.5129,0.2173,2.4201,81.142,0.3663,0.1454,3
RD_2P_P,2866.2,2637.0922,87.7294,0.217,2.4079,83.0211,0.3652,0.146,3
RD_2P_P,2866.35,2637.2182,86.4695,0.2171,2.4082,85.1474,0.3973,0.1442,3
RD_2P_P,2866.5,2637.3441,86.7658,0.2258,2.4101,84.9838,0.4028,0.1467,3
RD_2P_P,2866.65,2637.4701,85.2026,0.2326,2.4006,85.0034,0.4051,0.1495,3
RD_2P_P,2866.8,2637.5961,83.9755,0.2308,2.3945,85.3481,0.3865,0.1535,3
RD_2P_P,2866.95,2637.7221,81.1893,0.225,2.3894,85.6785,0.3553,0.1572,3
RD_2P_P,2867.1,2637.8481,79.5907,0.2274,2.3817,86.0646,0.3479,0.162,3
RD_2P_P,2867.25,2637.9741,78.4309,0.2427,2.3744,85.8064,0.3705,0.167,3
RD_2P_P,2867.4,2638.1001,78.4,0.2467,2.3685,86.0351,0.3713,0.1701,3
RD_2P_P,2867.55,2638.226,82.54,0.2383,2.3761,86.4606,0.3759,0.1641,3
RD_2P_P,2867.7,2638.352,81.6656,0.2334,2.3935,85.6713,0.3948,0.1532,3
RD_2P_P,2867.85,2638.478,81.7995,0.2311,2.4187,84.9234,0.4016,0.1421,3
RD_2P_P,2868,2638.604,75.2655,0.2324,2.4202,84.8601,0.3356,0.1495,3
RD_2P_P,2868.15,2638.73,74.5353,0.2356,2.4044,84.4599,0.3287,0.1577,3
RD_2P_P,2868.3,2638.856,74.9568,0.2316,2.3849,86.3186,0.3401,0.1629,3
RD_2P_P,2868.45,2638.982,79.8546,0.2371,2.3855,85.771,0.3891,0.1584,3
RD_2P_P,2868.6,2639.1079,81.5121,0.2409,2.3988,85.2714,0.4114,0.1525,3
RD_2P_P,2868.75,2639.2339,84.5785,0.2493,2.4012,85.2035,0.4379,0.1524,3
RD_2P_P,2868.9,2639.3599,83.7532,0.2564,2.3867,85.4003,0.4273,0.1617,3
RD_2P_P,2869.05,2639.4859,82.2689,0.2572,2.3669,86.0742,0.4094,0.1702,3
RD_2P_P,2869.2,2639.6119,80.3195,0.2534,2.3667,86.4427,0.3918,0.1689,3
RD_2P_P,2869.35,2639.7379,80.0116,0.2456,2.3857,86.594,0.3936,0.1564,3
RD_2P_P,2869.5,2639.8639,82.6624,0.2268,2.4165,85.6777,0.414,0.1357,3
RD_2P_P,2869.65,2639.9898,84.8103,0.2124,2.4501,84.7741,0.4355,0.1161,3
RD_2P_P,2869.8,2640.1158,88.7829,0.2013,2.4743,84.2542,0.435,0.1054,3
RD_2P_P,2869.95,2640.2418,90.3763,0.194,2.4757,83.6652,0.3983,0.1088,3
RD_2P_P,2870.1,2640.3678,88.966,0.1864,2.4576,83.1668,0.3466,0.1194,3
RD_2P_P,2870.25,2640.4938,85.0782,0.1861,2.446,82.7565,0.3371,0.1229,3
RD_2P_P,2870.4,2640.6198,83.7495,0.1885,2.4522,81.9461,0.3753,0.1157,3
RD_2P_P,2870.55,2640.7458,85.5684,0.1963,2.4712,81.0489,0.4299,0.1034,3
RD_2P_P,2870.7,2640.8717,87.4454,0.1953,2.4893,80.7071,0.4539,0.0938,3
RD_2P_P,2870.85,2640.9977,89.6305,0.1913,2.4997,80.7325,0.4695,0.0867,3
RD_2P_P,2871,2641.1237,90.8496,0.1921,2.5121,81.6296,0.5079,0.0774,3
RD_2P_P,2871.15,2641.2497,93.6375,0.2,2.5308,82.7297,0.5687,0.0651,3
RD_2P_P,2871.3,2641.3757,99.7674,0.2094,2.5521,83.2083,0.6311,0.0539,3
RD_2P_P,2871.45,2641.5017,108.9072,0.2144,2.5614,83.3582,0.67,0.0515,3
RD_2P_P,2871.6,2641.6277,115.2434,0.2232,2.5532,83.6072,0.6901,0.0541,4
RD_2P_P,2871.75,2641.7536,116.6565,0.2347,2.5408,83.9579,0.7113,0.0481,5
RD_2P_P,2871.9,2641.8796,115.7751,0.2456,2.5337,84.1678,0.7292,0.0381,5
RD_2P_P,2872.05,2642.0056,113.5532,0.2513,2.5294,84.3493,0.7211,0.043,5
RD_2P_P,2872.2,2642.1316,111.7266,0.246,2.5258,84.492,0.6871,0.0607,5
RD_2P_P,2872.35,2642.2576,110.7284,0.2383,2.5201,84.3733,0.6571,0.0718,5
RD_2P_P,2872.5,2642.3836,113.0812,0.2325,2.5194,84.2097,0.6672,0.0643,5
RD_2P_P,2872.65,2642.5096,116.2221,0.233,2.5348,84.233,0.7105,0.0452,5
RD_2P_P,2872.8,2642.6355,114.9432,0.2365,2.5536,84.4385,0.7259,0.0379,5
RD_2P_P,2872.95,2642.7615,113.3479,0.2306,2.5603,84.6768,0.692,0.0494,5
RD_2P_P,2873.1,2642.8875,112.8038,0.2231,2.5491,84.8292,0.644,0.0629,5
RD_2P_P,2873.25,2643.0135,113.9054,0.2197,2.5326,84.9853,0.6195,0.0678,5
RD_2P_P,2873.4,2643.1395,115.2282,0.2173,2.5304,84.9929,0.6313,0.0673,5
RD_2P_P,2873.55,2643.2655,115.0695,0.2232,2.5321,84.987,0.6532,0.0656,5
RD_2P_P,2873.7,2643.3915,113.8097,0.2277,2.534,85.1899,0.6533,0.0646,5
RD_2P_P,2873.85,2643.5174,114.8185,0.2243,2.5361,85.3549,0.6227,0.0671,5
RD_2P_P,2874,2643.6434,112.5153,0.2162,2.5309,85.5343,0.6005,0.069,5
RD_2P_P,2874.15,2643.7694,111.03,0.2125,2.5299,85.8583,0.6147,0.0691,5
RD_2P_P,2874.3,2643.8954,107.1963,0.2204,2.5296,86.0746,0.6645,0.0654,5
RD_2P_P,2874.45,2644.0214,106.8556,0.2389,2.5302,86.4329,0.7006,0.0539,5
RD_2P_P,2874.6,2644.1474,112.8215,0.2448,2.5269,86.736,0.7077,0.0485,5
RD_2P_P,2874.75,2644.2734,117.0456,0.2454,2.5269,87.002,0.6721,0.0642,5
RD_2P_P,2874.9,2644.3993,122.274,0.2316,2.5288,87.2694,0.6775,0.0636,5
RD_2P_P,2875.05,2644.5251,124.9716,0.233,2.5348,87.4234,0.7142,0.0478,5
RD_2P_P,2875.2,2644.651,124.4574,0.2396,2.5422,87.1252,0.7875,0.0166,5
RD_2P_P,2875.35,2644.7768,119.3738,0.2526,2.562,87.343,0.8137,0.0091,5
RD_2P_P,2875.5,2644.9027,118.4878,0.2662,2.5779,87.0325,0.792,0.0145,5
RD_2P_P,2875.65,2645.0286,115.8312,0.2822,2.5738,87.456,0.8548,0.0044,5
RD_2P_P,2875.8,2645.1544,122.6187,0.2788,2.5668,87.8845,0.8252,0.0071,5
RD_2P_P,2875.95,2645.2803,119.0406,0.277,2.5668,87.7536,0.8353,0.0056,5
RD_2P_P,2876.1,2645.4061,121.0789,0.258,2.5767,87.245,0.8448,0.0051,5
RD_2P_P,2876.25,2645.532,112.5818,0.268,2.5754,86.3553,0.7541,0.0263,5
RD_2P_P,2876.4,2645.6578,106.8726,0.2474,2.5677,85.4215,0.6883,0.0566,5
RD_2P_P,2876.55,2645.7837,96.57,0.2544,2.5737,84.5987,0.573,0.0839,5
RD_2P_P,2876.7,2645.9096,98.2082,0.2441,2.5813,84.221,0.5913,0.0715,5
RD_2P_P,2876.85,2646.0354,98.8394,0.2417,2.5786,84.0316,0.6015,0.0686,5
RD_2P_P,2877,2646.1613,107.913,0.2279,2.5569,83.6108,0.6938,0.0527,5
RD_2P_P,2877.15,2646.2871,107.2378,0.2165,2.5372,82.6423,0.6248,0.0644,5
RD_2P_P,2877.3,2646.413,104.0837,0.2182,2.5299,80.9553,0.6101,0.0691,5
RD_2P_P,2877.45,2646.5388,93.5608,0.2131,2.5278,78.5146,0.5281,0.0775,5
RD_2P_P,2877.6,2646.6647,85.4889,0.2133,2.5449,76.4041,0.4482,0.0882,5
RD_2P_P,2877.75,2646.7906,83.9888,0.2016,2.5801,74.9234,0.4309,0.0764,5
RD_2P_P,2877.9,2646.9164,82.4102,0.1893,2.6149,74.782,0.4206,0.0639,5
RD_2P_P,2878.05,2647.0423,85.3516,0.1723,2.6258,75.2652,0.4415,0.0473,5
RD_2P_P,2878.2,2647.1681,81.6063,0.1698,2.612,75.0016,0.4097,0.0546,5
RD_2P_P,2878.35,2647.294,83.0198,0.17,2.5954,75.694,0.4193,0.056,5
RD_2P_P,2878.5,2647.4199,81.6654,0.1803,2.5981,75.0716,0.4071,0.0647,5
RD_2P_P,2878.65,2647.5457,81.5222,0.1785,2.6098,73.8644,0.3881,0.0642,5
RD_2P_P,2878.8,2647.6716,74.6295,0.1671,2.6227,72.7603,0.3218,0.0687,5
RD_2P_P,2878.95,2647.7974,71.7475,0.1547,2.6245,72.9107,0.2975,0.0662,5
RD_2P_P,2879.1,2647.9233,71.8541,0.1536,2.623,74.192,0.3177,0.0638,5
RD_2P_P,2879.25,2648.0491,78.0826,0.1656,2.6161,75.4388,0.3847,0.0597,5
RD_2P_P,2879.4,2648.175,83.4762,0.1793,2.603,75.8189,0.4289,0.0621,5
RD_2P_P,2879.55,2648.3009,83.9663,0.1895,2.5877,76.5794,0.4259,0.0724,5
RD_2P_P,2879.7,2648.4267,82.0029,0.1975,2.5866,77.1286,0.4013,0.083,5
RD_2P_P,2879.85,2648.5526,79.3638,0.2019,2.5975,77.452,0.369,0.0892,5
RD_2P_P,2880,2648.6784,76.1209,0.1979,2.6127,77.3605,0.3452,0.0871,5
RD_2P_P,2880.15,2648.8043,75.908,0.1868,2.6199,77.6917,0.3487,0.0808,5
RD_2P_P,2880.3,2648.9301,77.1713,0.1876,2.61,78.5914,0.3922,0.0762,5
RD_2P_P,2880.45,2649.056,84.847,0.1967,2.5847,80.3898,0.475,0.0707,5
RD_2P_P,2880.6,2649.1819,91.9766,0.211,2.5567,83.8443,0.5579,0.0687,5
RD_2P_P,2880.75,2649.3077,99.3446,0.2235,2.5415,86.4458,0.6329,0.0667,5
RD_2P_P,2880.9,2649.4336,105.2871,0.2384,2.5397,87.1471,0.6996,0.0531,5
RD_2P_P,2881.05,2649.5594,110.9347,0.2575,2.5396,87.0166,0.7456,0.0326,5
RD_2P_P,2881.2,2649.6853,113.5226,0.2731,2.5443,85.1919,0.7709,0.021,5
RD_2P_P,2881.35,2649.8111,115.1353,0.274,2.5503,82.0626,0.7627,0.0291,5
RD_2P_P,2881.5,2649.937,113.1561,0.254,2.5392,80.4883,0.6538,0.0635,6
RD_2P_P,2881.65,2650.0629,103.5442,0.2225,2.4988,80.5023,0.4611,0.1075,7
RD_2P_P,2881.8,2650.1887,90.3218,0.1983,2.4437,81.1145,0.3236,0.1396,7
RD_2P_P,2881.95,2650.3146,78.2145,0.1993,2.4011,84.3098,0.2854,0.1604,7
RD_2P_P,2882.1,2650.4404,76.1366,0.2141,2.3745,88.0043,0.2867,0.1733,7
RD_2P_P,2882.25,2650.5663,77.2889,0.225,2.3564,88.9189,0.2782,0.1815,7
RD_2P_P,2882.4,2650.6921,81.7081,0.227,2.3458,89.1683,0.2682,0.1834,7
RD_2P_P,2882.55,2650.818,86.6821,0.2227,2.3485,89.0955,0.2891,0.1801,7
RD_2P_P,2882.7,2650.9439,87.2032,0.2305,2.355,88.7785,0.306,0.1786,7
RD_2P_P,2882.85,2651.0697,86.5268,0.2311,2.355,88.4719,0.2978,0.1804,7
RD_2P_P,2883,2651.1956,83.2038,0.2301,2.3508,87.8599,0.2756,0.1795,7
RD_2P_P,2883.15,2651.3214,82.7781,0.2192,2.3562,87.0485,0.2776,0.1744,7
RD_2P_P,2883.3,2651.4473,82.4421,0.2178,2.3665,87.0474,0.295,0.1716,7
RD_2P_P,2883.45,2651.5732,79.8049,0.2217,2.3684,87.1139,0.2972,0.1756,7
RD_2P_P,2883.6,2651.699,77.1037,0.2266,2.3579,87.1753,0.2885,0.1782,7
RD_2P_P,2883.75,2651.8249,73.7942,0.2247,2.3555,86.7549,0.2994,0.1715,7
RD_2P_P,2883.9,2651.9507,73.2254,0.2215,2.3708,85.9584,0.2972,0.1604,7
RD_2P_P,2884.05,2652.0766,72.34,0.2109,2.3931,84.7915,0.2855,0.1537,7
RD_2P_P,2884.2,2652.2024,70.4176,0.2129,2.4104,83.6524,0.3017,0.1467,7
RD_2P_P,2884.35,2652.3283,72.5131,0.2097,2.42,83.2178,0.34,0.144,7
RD_2P_P,2884.5,2652.4542,77.3756,0.2174,2.4184,83.2221,0.3546,0.144,7
RD_2P_P,2884.65,2652.58,84.2965,0.213,2.4118,83.2468,0.3184,0.1457,7
RD_2P_P,2884.8,2652.7059,81.8384,0.2015,2.4093,82.0703,0.3428,0.1317,7
RD_2P_P,2884.95,2652.8317,82.8288,0.1965,2.4363,80.0002,0.3684,0.1148,7
RD_2P_P,2885.1,2652.9576,80.1717,0.1873,2.4639,80.1051,0.4086,0.1115,7
RD_2P_P,2885.25,2653.0834,86.032,0.1984,2.4656,81.6665,0.3764,0.1264,7
RD_2P_P,2885.4,2653.2093,84.7922,0.2022,2.4387,84.6271,0.3801,0.1336,7
RD_2P_P,2885.55,2653.3352,89.0384,0.2106,2.4281,86.3809,0.4048,0.1267,7
RD_2P_P,2885.7,2653.461,86.1489,0.2112,2.4529,86.4905,0.4328,0.1184,7
RD_2P_P,2885.85,2653.5869,91.1231,0.2218,2.4815,85.7956,0.5104,0.1014,7
RD_2P_P,2886,2653.7127,96.1379,0.2315,2.5038,85.2884,0.5677,0.0885,7
RD_2P_P,2886.15,2653.8386,104.8221,0.2418,2.5027,84.9089,0.6465,0.084,7
RD_2P_P,2886.3,2653.9644,103.9548,0.2604,2.4936,84.6587,0.6537,0.0912,7
RD_2P_P,2886.45,2654.0903,101.0292,0.2552,2.4714,84.556,0.6189,0.1037,7
RD_2P_P,2886.6,2654.2162,92.7532,0.265,2.4594,85.1353,0.531,0.1242,7
RD_2P_P,2886.75,2654.342,93.3673,0.2424,2.4615,85.9603,0.5381,0.1127,7
RD_2P_P,2886.9,2654.4679,94.3188,0.2426,2.4626,86.4975,0.5471,0.1106,7
RD_2P_P,2887.05,2654.5937,100.9814,0.232,2.4685,86.5409,0.543,0.1063,7
RD_2P_P,2887.2,2654.7196,103.663,0.2366,2.4758,85.7996,0.5809,0.1009,7
RD_2P_P,2887.35,2654.8454,107.22,0.2488,2.4859,85.9149,0.6453,0.0898,7
RD_2P_P,2887.5,2654.9713,108.1193,0.2556,2.5009,84.6614,0.6856,0.0636,7
RD_2P_P,2887.65,2655.0972,103.2938,0.2585,2.5178,82.2081,0.6441,0.0811,7
RD_2P_P,2887.8,2655.223,101.4231,0.2635,2.5013,78.5484,0.618,0.0981,7
RD_2P_P,2887.95,2655.3489,97.2229,0.266,2.4463,73.6314,0.5551,0.1271,7
RD_2P_P,2888.1,2655.4747,90.4532,0.2477,2.4014,69.9593,0.4294,0.1464,7
RD_2P_P,2888.25,2655.6006,76.9558,0.1996,2.4233,65.2889,0.316,0.1315,7
RD_2P_P,2888.4,2655.7265,69.6498,0.1535,2.4703,63.1715,0.2118,0.0896,7
RD_2P_P,2888.55,2655.8523,68.5434,0.131,2.4777,67.0277,0.0906,0.0473,7
RD_2P_P,2888.7,2655.9782,69.6076,0.1536,2.4413,73.6571,0.1927,0.1109,7
RD_2P_P,2888.85,2656.104,73.2542,0.1932,2.4155,79.7093,0.319,0.1439,7
RD_2P_P,2889,2656.2299,79.3465,0.2315,2.4145,82.1551,0.4063,0.1432,7
RD_2P_P,2889.15,2656.3557,86.6032,0.2421,2.4233,82.1981,0.4634,0.1355,7
RD_2P_P,2889.3,2656.4816,88.2248,0.2337,2.4295,84.7475,0.4652,0.1308,7
RD_2P_P,2889.45,2656.6075,87.0392,0.2338,2.4375,86.6998,0.4799,0.1264,7
RD_2P_P,2889.6,2656.7333,91.2621,0.2428,2.4466,86.3423,0.5316,0.1191,7
RD_2P_P,2889.75,2656.8592,98.7007,0.2458,2.4563,86.6126,0.5658,0.109,7
RD_2P_P,2889.9,2656.985,106.9264,0.2359,2.4769,87.2713,0.5824,0.0932,7
RD_2P_P,2890.05,2657.1109,108.891,0.224,2.5093,85.851,0.6285,0.0708,7
RD_2P_P,2890.2,2657.2367,108.7771,0.2303,2.5363,84.3524,0.6731,0.0575,7
RD_2P_P,2890.35,2657.3626,105.9579,0.2379,2.5385,83.1142,0.66,0.0649,7
RD_2P_P,2890.5,2657.4885,102.4444,0.2344,2.5247,82.2963,0.6218,0.0763,7
RD_2P_P,2890.65,2657.6143,100.5635,0.2257,2.512,82.5013,0.6004,0.0797,7
RD_2P_P,2890.8,2657.7402,99.7176,0.2239,2.5132,84.3402,0.6043,0.0775,7
RD_2P_P,2890.95,2657.866,100.2368,0.2319,2.524,86.9684,0.6162,0.0749,7
RD_2P_P,2891.1,2657.9919,100.6537,0.2413,2.5325,87.8535,0.6269,0.0735,7
RD_2P_P,2891.25,2658.1177,102.0689,0.2452,2.5362,87.1847,0.6324,0.0752,7
RD_2P_P,2891.4,2658.2436,101.8922,0.2472,2.5248,86.8012,0.6023,0.0866,7
RD_2P_P,2891.55,2658.3695,97.2048,0.2436,2.4959,85.3677,0.5356,0.1018,7
RD_2P_P,2891.7,2658.4953,90.6716,0.2246,2.4697,82.7306,0.4517,0.1107,7
RD_2P_P,2891.85,2658.6212,86.2663,0.2012,2.4621,82.4189,0.3949,0.1122,7
RD_2P_P,2892,2658.747,84.3193,0.1914,2.4674,82.8651,0.397,0.1124,7
RD_2P_P,2892.15,2658.8729,81.8026,0.2106,2.4726,83.4929,0.4138,0.1171,7
RD_2P_P,2892.3,2658.9987,82.4038,0.2317,2.4794,85.7425,0.4574,0.1141,7
RD_2P_P,2892.45,2659.1246,87.9903,0.2457,2.5012,87.3764,0.5476,0.0921,7
RD_2P_P,2892.6,2659.2505,97.2042,0.2358,2.5217,86.7955,0.6303,0.0742,7
RD_2P_P,2892.75,2659.3763,105.7193,0.2315,2.5259,85.7611,0.6404,0.0711,7
RD_2P_P,2892.9,2659.5022,106.4216,0.2255,2.5251,84.9947,0.6339,0.0754,7
RD_2P_P,2893.05,2659.628,102.6554,0.2328,2.516,84.7374,0.5932,0.0812,7
RD_2P_P,2893.2,2659.7539,97.005,0.2234,2.51,84.7658,0.5558,0.0891,7
RD_2P_P,2893.35,2659.8798,96.0608,0.2206,2.4949,84.9197,0.5288,0.0927,7
RD_2P_P,2893.5,2660.0056,98.7967,0.2133,2.4918,85.1728,0.5545,0.0886,7
RD_2P_P,2893.65,2660.1315,102.1281,0.2205,2.5002,85.4845,0.5578,0.0837,7
RD_2P_P,2893.8,2660.2573,98.7741,0.2136,2.5084,85.8349,0.5527,0.0845,7
RD_2P_P,2893.95,2660.3832,98.5434,0.2142,2.5052,85.6764,0.5556,0.0926,7
RD_2P_P,2894.1,2660.509,100.6363,0.2246,2.4888,86.0247,0.5705,0.0995,7
RD_2P_P,2894.25,2660.6349,100.8823,0.2362,2.4768,85.7187,0.5443,0.103,7
RD_2P_P,2894.4,2660.7608,95.6888,0.2292,2.4731,85.3918,0.4816,0.1063,7
RD_2P_P,2894.55,2660.8866,90.1933,0.2124,2.471,85.239,0.4795,0.1084,7
RD_2P_P,2894.7,2661.0125,88.2392,0.2201,2.4694,84.8756,0.5177,0.102,7
RD_2P_P,2894.85,2661.1383,92.9066,0.2227,2.4783,84.9475,0.5028,0.0977,7
RD_2P_P,2895,2661.2642,90.1971,0.2261,2.4951,84.8753,0.5204,0.0914,7
RD_2P_P,2895.15,2661.39,93.6503,0.2175,2.5087,84.6936,0.5397,0.0854,7
RD_2P_P,2895.3,2661.5159,91.932,0.219,2.5026,83.9023,0.5221,0.0898,7
RD_2P_P,2895.45,2661.6418,89.87,0.2245,2.4923,82.2418,0.4989,0.0979,7
RD_2P_P,2895.6,2661.7676,86.12,0.2161,2.5015,77.7111,0.4569,0.098,7
RD_2P_P,2895.75,2661.8935,77.9292,0.198,2.5361,72.4602,0.3648,0.0972,7
RD_2P_P,2895.9,2662.0193,70.7876,0.1729,2.5766,68.8169,0.2843,0.0881,7
RD_2P_P,2896.05,2662.1452,64.6546,0.1414,2.5892,66.1429,0.217,0.0779,7
RD_2P_P,2896.2,2662.271,61.9306,0.1341,2.567,69.181,0.1887,0.0828,7
RD_2P_P,2896.35,2662.3969,62.7179,0.1558,2.5165,75.4378,0.199,0.1063,7
RD_2P_P,2896.5,2662.5228,65.1696,0.1924,2.4593,80.318,0.2323,0.1384,7
RD_2P_P,2896.65,2662.6486,72.8944,0.2063,2.4192,83.2516,0.3069,0.1454,7
RD_2P_P,2896.8,2662.7745,77.3038,0.2031,2.3956,84.2565,0.2778,0.1562,7
RD_2P_P,2896.95,2662.9003,79.8035,0.1941,2.3811,84.5437,0.2306,0.1648,7
RD_2P_P,2897.1,2663.0262,79.2474,0.2043,2.3776,84.3526,0.2632,0.1651,7
RD_2P_P,2897.25,2663.152,79.0551,0.2116,2.3867,84.1638,0.3136,0.158,7
RD_2P_P,2897.4,2663.2779,79.6578,0.2224,2.4024,84.1918,0.3708,0.1487,7
RD_2P_P,2897.55,2663.4038,78.1044,0.2235,2.4113,83.5391,0.3667,0.1457,7
RD_2P_P,2897.7,2663.5296,77.9889,0.2149,2.4144,82.9168,0.3679,0.1423,7
RD_2P_P,2897.85,2663.6555,80.255,0.2173,2.4193,82.5784,0.3894,0.1389,7
RD_2P_P,2898,2663.7813,80.525,0.2185,2.4226,82.7496,0.3889,0.1395,7
RD_2P_P,2898.15,2663.9072,78.6844,0.2262,2.4156,83.2871,0.3582,0.147,7
RD_2P_P,2898.3,2664.0331,73.4562,0.2149,2.4027,83.011,0.3097,0.1535,7
RD_2P_P,2898.45,2664.1589,71.3463,0.2093,2.3981,83.2404,0.2908,0.154,7
RD_2P_P,2898.6,2664.2848,70.7684,0.2027,2.4055,83.1478,0.2838,0.149,7
RD_2P_P,2898.75,2664.4106,70.05,0.1969,2.4181,82.562,0.2784,0.1442,7
RD_2P_P,2898.9,2664.5365,70.068,0.1961,2.4231,83.011,0.2827,0.1429,7
RD_2P_P,2899.05,2664.6623,71.1226,0.201,2.4216,83.1544,0.2924,0.1446,7
RD_2P_P,2899.2,2664.7882,71.671,0.2088,2.4179,83.3631,0.3004,0.1468,7
RD_2P_P,2899.35,2664.9141,72.5918,0.2085,2.4133,83.9785,0.3079,0.1478,7
RD_2P_P,2899.5,2665.0399,72.9076,0.2063,2.4075,84.2643,0.3102,0.1492,7
RD_2P_P,2899.65,2665.1658,73.646,0.2061,2.4033,84.082,0.3113,0.1493,7
RD_2P_P,2899.8,2665.2916,76.3543,0.2039,2.4061,83.938,0.3075,0.1468,7
RD_2P_P,2899.95,2665.4175,80.5159,0.1977,2.4116,83.917,0.3091,0.143,7
RD_2P_P,2900.1,2665.5433,85.18,0.1981,2.4185,83.6148,0.3243,0.1385,7
RD_2P_P,2900.25,2665.6692,85.598,0.1986,2.4257,82.7411,0.3428,0.1329,7
RD_2P_P,2900.4,2665.7951,82.9361,0.1979,2.4359,81.9825,0.3525,0.1285,7
RD_2P_P,2900.55,2665.9209,78.5805,0.2,2.4431,81.5237,0.3465,0.1285,7
RD_2P_P,2900.7,2666.0468,75.4369,0.2005,2.4414,81.5406,0.337,0.1318,7
RD_2P_P,2900.85,2666.1726,75.3016,0.205,2.4363,82.446,0.3402,0.133,7
RD_2P_P,2901,2666.2985,75.8033,0.2051,2.4361,83.1789,0.3425,0.1303,7
RD_2P_P,2901.15,2666.4243,75.9531,0.2007,2.4442,82.7402,0.329,0.1277,7
RD_2P_P,2901.3,2666.5502,73.6063,0.1953,2.4481,81.7674,0.309,0.1271,7
RD_2P_P,2901.45,2666.6761,72.3579,0.184,2.4454,81.49,0.2791,0.1312,7
RD_2P_P,2901.6,2666.8019,68.7768,0.1861,2.4405,81.6554,0.2491,0.1396,7
RD_2P_P,2901.75,2666.9278,66.607,0.2001,2.4434,82.0393,0.2487,0.1467,7
RD_2P_P,2901.9,2667.0536,67.7597,0.2137,2.4463,82.5499,0.2618,0.1487,7
RD_2P_P,2902.05,2667.1795,69.0264,0.2155,2.4404,82.5162,0.2585,0.1478,7
RD_2P_P,2902.2,2667.3053,67.9128,0.2091,2.4343,82.1914,0.2553,0.1439,7
RD_2P_P,2902.35,2667.4312,67.9408,0.2019,2.4377,81.8116,0.2861,0.1347,7
RD_2P_P,2902.5,2667.5571,72.4621,0.1944,2.4433,81.326,0.3412,0.1256,7
RD_2P_P,2902.65,2667.6829,79.5079,0.1936,2.4467,80.9344,0.3606,0.1223,7
RD_2P_P,2902.8,2667.8088,78.8188,0.1943,2.4492,80.7367,0.3522,0.1212,7
RD_2P_P,2902.95,2667.9346,76.5673,0.1954,2.4564,80.4579,0.3113,0.1247,7
RD_2P_P,2903.1,2668.0607,71.9411,0.191,2.4541,80.3211,0.3036,0.1221,7
RD_2P_P,2903.25,2668.1869,73.597,0.176,2.4523,80.5936,0.264,0.1242,7
RD_2P_P,2903.4,2668.3131,72.155,0.1646,2.4468,80.6677,0.2509,0.1256,7
RD_2P_P,2903.55,2668.4393,71.3584,0.1651,2.4469,80.8042,0.2313,0.134,7
RD_2P_P,2903.7,2668.5655,65.4777,0.1716,2.4343,80.9793,0.2224,0.1398,7
RD_2P_P,2903.85,2668.6918,64.9011,0.1731,2.4247,80.9214,0.2384,0.1402,7
RD_2P_P,2904,2668.818,66.7121,0.1781,2.4244,80.9479,0.2896,0.134,7
RD_2P_P,2904.15,2668.9442,72.2292,0.185,2.4323,81.29,0.3385,0.1306,7
RD_2P_P,2904.3,2669.0704,76.2748,0.2001,2.4377,81.1938,0.3413,0.123,7
RD_2P_P,2904.45,2669.1966,79.4393,0.1877,2.4486,80.7675,0.3747,0.1121,7
RD_2P_P,2904.6,2669.3229,80.7679,0.1878,2.4664,80.2603,0.3732,0.108,7
RD_2P_P,2904.75,2669.4491,76.8414,0.1797,2.4786,79.4997,0.3546,0.1062,7
RD_2P_P,2904.9,2669.5753,74.1733,0.1932,2.4836,79.8308,0.3249,0.112,7
RD_2P_P,2905.05,2669.7015,73.1831,0.1941,2.4754,80.1973,0.3132,0.1169,7
RD_2P_P,2905.2,2669.8277,73.6469,0.1998,2.4635,80.8841,0.318,0.1229,7
RD_2P_P,2905.35,2669.954,70.6116,0.1935,2.4482,81.3163,0.2836,0.1316,7
RD_2P_P,2905.5,2670.0802,67.1105,0.1889,2.4374,81.4659,0.2456,0.1387,7
RD_2P_P,2905.65,2670.2064,66.9132,0.1741,2.4466,81.5017,0.2445,0.1328,7
RD_2P_P,2905.8,2670.3326,68.6548,0.1526,2.4658,81.4201,0.2641,0.1184,7
